Site,Species_Name,1,2,3,4,5,Notes,,,,,
49,Calochortus luteus,,,,,,,,,,,
49,Calycadenia pauciflora,7,,,,,,,,,,
49,Castilleja attenuata,,,,,,,,,,,
49,Castilleja rubicundula,,,,,,,,,,,
49,Centaurea melitensis,,,,,0.2,,,,,,
49,Dichelostemma capitatum,,,0.2,,0.4,,,,,,
49,Eremocarpus setigerus,,,0.1,,,,,,,,
49,Eriogonum nudum,6,5,,3,1,,,,,,
49,Erodium cicutarium,,,,,,,,,,,
49,Filago gallica,,,,,,,,,,,
49,Gastridium ventricosum,,,,,,,,,,,
49,Grindelia camporum,,,,4,,,,,,,
49,Hemizonia congesta,3,15,4,8,9,,,,,,
49,Hesperolinon disjunctum,4,,,1,,,,,,,
49,Hypochaeris glabra,,,,,,,,,,,
49,Lactuca serriola,,,,,,,,,,,
49,Lasthenia californica,,,,,,,,,,,
49,Lepidium nitidum,,,,,,,,,,,
49,Lotus humistratus,,0.2,4,4,5,,,,,,
49,Lotus wrangelianus,,,,,1.5,,,,,,
49,Lupinus microcarpus,3,,,,,,,,,,
49,Lupinus succulentus,,,,,,,,,,,
49,Microseris douglasii,1,0.1,0.1,1,1,,,,,,
49,Navarretia pubescens,,1,2,,10,,,,,,
49,Plantago erecta,40,50,40,35,50,,,,,,
49,Senecio vulgaris,,,,,,,,,,,
49,Silene gallica,,,,,,,,,,,
49,Taeniatherum caput-medusae,,,,,,,,,,,
49,Vulpia microstachys,1.3,2,0.4,0.2,0.1,,,,,,
50,Achillea millefolium,,,,,,,,,,,
50,Achyrachaena mollis,,,,,,,,,,,
50,Agoseris grandiflora,,,,,,,,,,,
50,Allophyllum gilioides,,,,0.1,,,,,,,
50,Amsinckia menziesii,,,,,,,,,,,
50,Ancistrocarphus filagineus,,,,,,,,,,,
50,Athysanus pusillus,,,,,,,,,,,
50,Avena fatua,45,45,42,10,45,,,,,,
50,Bromus diandrus,45,45,42,75,30,,,,,,
50,Bromus hordeaceus,,,,,,,,,,,
50,Bromus madritensis,,,,,,,,,,,
50,Centaurea melitensis,,,,,0.2,,,,,,
50,Centaurea solstitialis,,,,,,,,,,,
50,Cerastium glomeratum,,,,,,,,,,,
50,Cirsium vulgare,,,,,,,,,,,
50,Clarkia purpurea,,,0.1,0.1,,,,,,,
50,Claytonia parviflora,,,,,,,,,,,
50,Daucus pusillus,0.3,0.1,0.1,,,,,,,,
50,Dichelostemma capitatum,,,,0.1,,,,,,,
50,Erodium botrys,,0.1,,,,,,,,,
50,Erodium cicutarium,0.1,0.2,,0.1,0.1,,,,,,
50,Eschscholzia californica,,,,,,,,,,,
50,Filago gallica,,,,0.1,0.3,,,,,,
50,Galium aparine,,,,,,,,,,,
50,Galium murale,0.1,0.1,0.2,,,,,,,,
50,Geranium dissectum,,,,,,,,,,,
50,Gilia tricolor,,,,,,,,,,,
50,Hypochaeris glabra,,,,,,,,,,,
50,Lactuca serriola,,,,,,,,,,,
50,Linanthus bicolor,,,,,,,,,,,
50,Lotus humistratus,,,,,0.2,,,,,,
50,Lotus wrangelianus,,,,,,,,,,,
50,Lupinus bicolor,65,75,2,20,90,dead @ 4 & 5,,,,,
50,Madia gracilis,0.3,,,,,,,,,,
50,Medicago polymorpha,,,,,,,,,,,
50,Micropus californicus,0.4,,,,,,,,,,
50,Navarretia pubescens,,,,,,,,,,,
50,Phacelia imbricata,,,,,,,,,,,
50,Phlox gracilis,,,,,,,,,,,
50,Quercus douglasii,,,,,,,,,,,
50,Salvia columbariae,,,,,,,,,,,
50,Sanicula bipinnata,,,,,,,,,,,
50,Sanicula bipinnatifida,,1,,,,,,,,,
50,Silene gallica,,0.1,,0.1,0.1,,,,,,
50,Stellaria media,,,,,,,,,,,
50,Stephanomeria sp.,,,,,0.1,,,,,,
50,Thysanocarpus curvipes,,,,0.2,,,,,,,
50,Torilis arvensis,4,,,,,,,,,,
50,Trifolium albopurpureum,,,,,,,,,,,
50,Trifolium bifidum,,,,,,,,,,,
50,Trifolium gracilentum,,0.1,,0.1,,,,,,,
50,Trifolium hirtum,3,3,1,11,,,,,,,
50,Trifolium microcephalum,,,,,,,,,,,
50,Trifolium microdon,,,,,,,,,,,
50,Unknown forb,,,,,0.1,mustard?,,,,,
50,Uropappus lindleyi,,,,,,,,,,,
50,Vicia villosa,5,,60,18,,,,,,,
50,Vulpia myuros,,,,0.1,,,,,,,
51,Agoseris grandiflora,,,0.1,,,,,,,,
51,Allium serra,0.1,,,,,,,,,,
51,Allophyllum gilioides,,,,,,,,,,,
51,Amsinckia menziesii,,,0.2,,,,,,,,
51,Aphanes occidentalis,,,,,,,,,,,
51,Astragalus gambelianus,,,,,,,,,,,
51,Athysanus pusillus,0.2,,,,,,,,,,
51,Avena fatua,12,45,15,35,55,,,,,,
51,Brodiaea elegans,,,,,,,,,,,
51,Bromus diandrus,5,42,20,5,15,,,,,,
51,Bromus hordeaceus,2,1,5,2,1,,,,,,
51,Bromus madritensis,5,,,0.2,,,,,,,
51,Calandrinia ciliata,,,,,,,,,,,
51,Cardamine oligosperma,,,,,,,,,,,
51,Carduus pycnocephalus,,,,,,,,,,,
51,Centaurea melitensis,,,3,5,,,,,,,
51,Centaurea solstitialis,,1.5,,0.2,,,,,,,
51,Cerastium glomeratum,,,,,,,,,,,
51,Chorizanthe membranacea,,,,,,,,,,,
51,Clarkia purpurea,0.1,,,,,,,,,,
51,Collinsia sparsiflora,2,,,,,,,,,,
51,Daucus pusillus,,,0.1,0.1,0.1,,,,,,
51,Dichelostemma capitatum,0.2,,,,,,,,,,
51,Erodium botrys,,,,,0.2,,,,,,
51,Erodium cicutarium,1,,0.8,,1.5,,,,,,
51,Euphorbia crenulata,,,,,,,,,,,
51,Filago gallica,,,,,0.1,,,,,,
51,Galium aparine,,,,,,,,,,,
51,Galium murale,0.1,,,0.1,0.1,,,,,,
51,Gastridium ventricosum,,,,,,,,,,,
51,Geranium dissectum,,,,,,,,,,,
51,Geranium molle,,,,,,,,,,,
51,Hemizonia congesta,,,,,,,,,,,
51,Hypochaeris glabra,,,0.1,0.1,0.3,,,,,,
51,Lactuca serriola,,,,,,,,,,,
51,Linanthus bicolor,,,,,,,,,,,
51,Lotus humistratus,,,0.1,,,,,,,,
51,Lotus wrangelianus,0.1,,,,,,,,,,
51,Lupinus bicolor,2,3,1.2,,0.2,,,,,,
51,Madia elegans,,,,,,,,,,,
51,Madia gracilis,,,,,,,,,,,
51,Medicago polymorpha,,,,,,,,,,,
51,Micropus californicus,7,,,0.8,,,,,,,
51,Navarretia pubescens,,,,,,,,,,,
51,Nemophila heterophylla,,,,,,,,,,,
51,Phlox gracilis,0.1,,,,,,,,,,
51,Plagiobothrys nothofulvus,,,,,,,,,,,
51,Plantago erecta,,,,,,,,,,,
51,Poa secunda,2,,,,,,,,,,
51,Sanicula bipinnata,,,,,,,,,,,
51,Sanicula bipinnatifida,,,,,,,,,,,
51,Senecio vulgaris,,,,,,,,,,,
51,Silene gallica,,,,,,,,,,,
51,Taeniatherum caput-medusae,4,,,,,,,,,,
51,Thysanocarpus curvipes,,,9,,,,,,,,
51,Torilis arvensis,,0.1,,,,,,,,,
51,Trifolium albopurpureum,,,,,,,,,,,
51,Trifolium bifidum,,,,,0.1,,,,,,
51,Trifolium dubium,,,,,,,,,,,
51,Trifolium hirtum,,14,5,,,,,,,,
51,Trifolium microcephalum,0.1,,,,,,,,,,
51,Trifolium microdon,0.3,,,,,,,,,,
51,Trifolium willdenovii,,,,,,,,,,,
51,Uropappus lindleyi,,,,,,,,,,,
51,Vicia villosa,9,90,,,,,,,,,
51,Vulpia microstachys,2.5,,,,,,,,,,
51,Vulpia myuros,0.2,,,,,,,,,,
52,Agoseris grandiflora,3,4,5,1,2,,,,,,
52,Agoseris heterophylla,,1,0.4,,,,,,,,
52,Athysanus pusillus,,,,,1,,,,,,
52,Avena fatua,100,95,30,55,90,,,,,,
52,Brodiaea elegans,,,,,,,,,,,
52,Bromus diandrus,1,,,38,1,,,,,,
52,Bromus hordeaceus,,8,10,8,1,,,,,,
52,Bromus madritensis,,,,,,,,,,,
52,Calochortus luteus,,,,,,,,,,,
52,Cardamine oligosperma,,,,,,,,,,,
52,Castilleja attenuata,,,0.1,,,,,,,,
52,Centaurea melitensis,,,,,,,,,,,
52,Centaurea solstitialis,1,1,1,,,,,,,,
52,Cerastium glomeratum,,,,,,,,,,,
52,Clarkia purpurea,,,0.1,0.4,,,,,,,
52,Claytonia parviflora,,,,,0.1,,,,,,
52,Collinsia sparsiflora,,,,,,,,,,,
52,Daucus pusillus,,,1.2,0.5,8,,,,,,
52,Dichelostemma capitatum,,,0.1,,0.3,,,,,,
52,Dodecatheon hendersonii,,,,,,,,,,,
52,Eremocarpus setigerus,,,,,,,,,,,
52,Erodium botrys,,,,,,,,,,,
52,Erodium cicutarium,5,,,0.2,0.6,,,,,,
52,Euphorbia crenulata,,,,,,,,,,,
52,Filago gallica,,,,,,,,,,,
52,Galium aparine,,,,,0.3,,,,,,
52,Galium murale,,4,0.3,0.1,0.2,,,,,,
52,Geranium dissectum,,,,,,,,,,,
52,Geranium molle,,,,,,,,,,,
52,Hemizonia congesta,9,,,,,,,,,,
52,Holocarpha virgata,,0.8,0.4,,,,,,,,
52,Hypochaeris glabra,,0.1,,,,,,,,,
52,Lactuca serriola,,,,,,,,,,,
52,Linanthus bicolor,,,,,,,,,,,
52,Lolium multiflorum,,,,,,,,,,,
52,Lotus wrangelianus,4,2,0.7,,,,,,,,
52,Lupinus bicolor,,,0.1,,0.8,,,,,,
52,Lupinus bicolor,,,,1.5,,,,,,,
52,Madia gracilis,,,0.1,,,,,,,,
52,Medicago polymorpha,,,,,,,,,,,
52,Micropus californicus,,0.1,3,0.1,,,,,,,
52,Navarretia pubescens,,,1,,,,,,,,
52,Nemophila menziesii,,,,,,,,,,,
52,Phlox gracilis,,,0.2,,,,,,,,
52,Plagiobothrys nothofulvus,,,,,,,,,,,
52,Plantago erecta,,,13,,,,,,,,
52,Poa secunda,,,,,1.2,,,,,,
52,Sanicula bipinnata,,,,,,,,,,,
52,Sanicula bipinnatifida,,,4,1.8,,,,,,,
52,Senecio vulgaris,,0.3,,,,,,,,,
52,Sidalcea diploscypha,,,,,,,,,,,
52,Silene gallica,,,,0.1,,,,,,,
52,Taeniatherum caput-medusae,0.5,5,2,0.2,,,,,,,
52,Thysanocarpus curvipes,,,,,,,,,,,
52,Torilis arvensis,,,,,0.1,,,,,,
52,Torilis nodosa,,,,,,,,,,,
52,Trifolium albopurpureum,,,,,,,,,,,
52,Trifolium bifidum,,,,0.1,,,,,,,
52,Trifolium gracilentum,,,,,,,,,,,
52,Trifolium hirtum,,1,,0.5,0.5,,,,,,
52,Trifolium microcephalum,,,,0.1,,,,,,,
52,Trifolium microdon,,,,,,,,,,,
52,Trifolium willdenovii,,,,,,,,,,,
52,Uropappus lindleyi,,,,,,,,,,,
52,Vicia villosa,90,70,2,1,1,,,,,,
52,Vulpia microstachys,,,,,,,,,,,
52,Vulpia myuros,,,,,,,,,,,
52,Zigadenus fremontii,,,,,,,,,,,
53,Achillea millefolium,,,7,,,,,,,,
53,Agoseris grandiflora,,,,,,,,,,,
53,Agoseris heterophylla,,,,,,,,,,,
53,Allium serra,,,,,,,,,,,
53,Avena fatua,25,90,40,95,80,,,,,,
53,Bromus diandrus,25,1,40,0.1,10,,,,,,
53,Bromus hordeaceus,1,,,,0.1,,,,,,
53,Bromus madritensis,,,,,,,,,,,
53,Carduus pycnocephalus,,,,,,,,,,,
53,Centaurea solstitialis,,,,,6,,,,,,
53,Cerastium glomeratum,,,,,,,,,,,
53,Chlorogalum pomeridianum,,,0.4,,,,,,,,
53,Clarkia purpurea,,,,,,,,,,,
53,Cynosurus echinatus,,,,,,,,,,,
53,Dactylis glomerata,,,,,,,,,,,
53,Daucus pusillus,,,,,,,,,,,
53,Dichelostemma capitatum,,,0.1,,,,,,,,
53,Epilobium brachycarpum,,,,,,,,,,,
53,Eriophyllum lanatum,2,,,,,,,,,,
53,Erodium cicutarium,1,0.3,,,0.4,,,,,,
53,Filago gallica,,,,,,,,,,,
53,Galium aparine,,,,,,,,,,,
53,Galium murale,,,,,,,,,,,
53,Gastridium ventricosum,,,,,,,,,,,
53,Geranium dissectum,,,,,,,,,,,
53,Geranium molle,,,,,,,,,,,
53,Hypochaeris glabra,,,,,,,,,,,
53,Lactuca serriola,,,,,,,,,,,
53,Lathyrus vestitus,30,,45,,,,,,,,
53,Lolium multiflorum,,,,,,,,,,,
53,Lomatium utriculatum,,,,,,,,,,,
53,Lotus wrangelianus,,,,,,,,,,,
53,Lupinus albifrons,20,1,,,,,,,,,
53,Lupinus bicolor,,0,0.7,0.2,0.2,,,,,,
53,Madia gracilis,,0.2,,0.2,,,,,,,
53,Medicago polymorpha,0.4,,1,,,,,,,,
53,Melica californica,,,,,,,,,,,
53,Micropus californicus,,,,,,,,,,,
53,Microseris douglasii,,,,,,,,,,,
53,Nassella pulchra,,,,,,,,,,,
53,Navarretia pubescens,,,,,,,,,,,
53,Plantago erecta,0.3,,,,,,,,,,
53,Quercus douglasii,0.3,,,,,,,,,,
53,Quercus durata,,,,,,,,,,,
53,Ranunculus occidentalis,,,,,,,,,,,
53,Sanicula bipinnata,,,0.1,,,,,,,,
53,Sanicula bipinnatifida,,0.4,,0.2,,,,,,,
53,Senecio vulgaris,,,,,,,,,,,
53,Sidalcea diploscypha,,,,,,,,,,,
53,Sisyrinchium bellum,,,1,,,,,,,,
53,Torilis arvensis,,,0.1,0.5,0.2,,,,,,
53,Trifolium bifidum,0.1,0.2,0.3,,,,,,,,
53,Trifolium hirtum,12,,,,0.1,,,,,,
53,Trifolium microcephalum,,,,,,,,,,,
53,Triteleia laxa,,,,,,,,,,,
53,Vicia villosa,,4,,,,,,,,,
53,Vulpia myuros,,,,,,,,,,,
53,Silene gallica,,0.2,,0.1,,ID?,,,,,
54,Achillea millefolium,10,,,,,,,,,,
54,Agoseris grandiflora,,,,,,,,,,,
54,Agoseris heterophylla,,,,,,,,,,,
54,Allium serra,,,,,,,,,,,
54,Anagallis arvensis,,,,,,,,,,,
54,Athysanus pusillus,,,,,,,,,,,
54,Avena fatua,65,80,40,8,45,,,,,,
54,Bromus diandrus,0,0.1,45,8,2,,,,,,
54,Bromus hordeaceus,,0.1,,,,,,,,,
54,Bromus laevipes,,,,,,,,,,,
54,Bromus madritensis,3,1.5,,,,,,,,,
54,Carduus pycnocephalus,,,0.4,,,,,,,,
54,Centaurea melitensis,,,1,4,3,,,,,,
54,Centaurea solstitialis,,,3,8,,,,,,,
54,Cerastium glomeratum,,,,,,,,,,,
54,Clarkia purpurea,,0.1,,,,,,,,,
54,Claytonia parviflora,,,,,,,,,,,
54,Collinsia heterophylla,,,,,,,,,,,
54,Collinsia sparsiflora,,0.4,,,,,,,,,
54,Convolvulus arvensis,,,,,,,,,,,
54,Cynosurus echinatus,0.1,,,,,,,,,,
54,Dactylis glomerata,28,,,,,,,,,,
54,Daucus pusillus,2,,,,,,,,,,
54,Dichelostemma capitatum,0.1,0.5,,,,,,,,,
54,Dodecatheon hendersonii,,0.1,,,,,,,,,
54,Epilobium brachycarpum,,,,,,,,,,,
54,Erodium cicutarium,,,,,,,,,,,
54,Filago gallica,,,,,,,,,,,
54,Galium murale,0.3,,,,,,,,,,
54,Gastridium ventricosum,,,,,,,,,,,
54,Geranium dissectum,,,,,,,,,,,
54,Geranium molle,0.5,,,,,,,,,,
54,Holocarpha virgata,,,,,,,,,,,
54,Lactuca serriola,,,,,,,,,,,
54,Lathyrus vestitus,,,,,,,,,,,
54,Linanthus bicolor,,,,,,,,,,,
54,Lithophragma heterophyllum,,,,,,,,,,,
54,Lolium multiflorum,,,3,,,,,,,,
54,Lotus wrangelianus,,,,10,,,,,,,
54,Lupinus albifrons,,,,,,,,,,,
54,Lupinus bicolor,1,9,,,2.5,,,,,,
54,Lupinus microcarpus,,,,,,,,,,,
54,Madia exigua,,,,,,,,,,,
54,Madia gracilis,0.2,13,,,,,,,,,
54,Medicago polymorpha,,,1,,,,,,,,
54,Melilotus indica,,,,,,,,,,,
54,Micropus californicus,,1.5,,,,,,,,,
54,Nassella pulchra,,,,,28,,,,,,
54,Navarretia pubescens,,0.1,,,,,,,,,
54,Pectocarya pusilla,,0.3,,,,,,,,,
54,Phalaris paradoxa,,,,,,,,,,,
54,Phlox gracilis,,,,,,,,,,,
54,Plantago erecta,,,,,,,,,,,
54,Plectritis ciliosa,0.2,6,,,,,,,,,
54,Poa secunda,,,,,,,,,,,
54,Polypogon monspeliensis,,,,,,,,,,,
54,Ranunculus californicus,11,,,,0.1,,,,,,
54,Ranunculus occidentalis,,,,,,,,,,,
54,Sanicula bipinnatifida,8,,,,0.1,,,,,,
54,Senecio vulgaris,,,,,,,,,,,
54,Silene gallica,,,,,,,,,,,
54,Stellaria media,,,,,,,,,,,
54,Taeniatherum caput-medusae,,,,,,,,,,,
54,Torilis arvensis,4,0.1,,,,,,,,,
54,Torilis nodosa,,,,,,,,,,,
54,Trifolium bifidum,0.2,0.1,,,,,,,,,
54,Trifolium hirtum,,0.1,0.8,1,3,,,,,,
54,Triteleia laxa,,,,,,,,,,,
54,Vicia villosa,,,85,88,,,,,,,
54,Vulpia microstachys,,0.5,,,,,,,,,
54,Vulpia myuros,,,,,,,,,,,
55,Achyrachaena mollis,,,,,,,,,,,
55,Agoseris heterophylla,,,,0.1,,,,,,,
55,Allium fimbriatum,,,,,,,,,,,
55,Ancistrocarphus filagineus,,,,,,,,,,,
55,Astragalus gambelianus,,,,0.1,,fuzzy…?,,,,,
55,Athysanus pusillus,,,,,,,,,,,
55,Brodiaea elegans,,,,,,,,,,,
55,Bromus hordeaceus,,,0.1,0.1,0.4,,,,,,
55,Bromus madritensis,0.1,0.2,0.2,0.7,0.2,,,,,,
55,Calochortus luteus,,,,,,,,,,,
55,Calochortus superbus,,,,,,,,,,,
55,Calycadenia pauciflora,28,40,28,27,34,,,,,,
55,Camissonia graciliflora,,,,1,0.3,,,,,,
55,Castilleja attenuata,,,,,,,,,,,
55,Centaurea solstitialis,,,,,,,,,,,
55,Centaurium trichanthum,,,,,,,,,,,
55,Chlorogalum pomeridianum,24,15,7,,,,,,,,
55,Clarkia purpurea,,,,,,,,,,,
55,Collinsia sparsiflora,,,,,,,,,,,
55,Cryptantha hispidula,,,,,,,,,,,
55,Dichelostemma capitatum,2,0.4,0.3,0.3,0.2,,,,,,
55,Elymus elymoides,,4,,,0.1,,,,,,
55,Epilobium brachycarpum,0.5,0.1,0.3,0.1,0.1,,,,,,
55,Eremocarpus setigerus,,0.1,,,,,,,,,
55,Eriogonum covilleanum,,,,,,,,,,,
55,Eriogonum nudum,,,,,,,,,,,
55,Eriogonum vimineum,0.5,0.1,1,2,0.4,,,,,,
55,Filago gallica,,,,,,,,,,,
55,Hemizonia congesta,,,0.1,,,,,,,,
55,Lactuca serriola,,,,,,,,,,,
55,Lagophylla minor,,,,,,,,,,,
55,Lasthenia californica,0.2,0.1,0.6,0.2,,,,,,,
55,Lepidium nitidum,,,,,,,,,,,
55,Lessingia ramulosa,,0.1,,,,,,,,,
55,Linanthus jepsonii,0.1,,0.1,0.1,,,,,,,
55,Lomatium marginatum,,,,,,,,,,,
55,Lomatium utriculatum,,,,,,,,,,,
55,Lotus humistratus,3,0.4,1,0.3,0.3,,,,,,
55,Lotus micranthus,,,,,,,,,,,
55,Lotus wrangelianus,0.3,,,,0.1,,,,,,
55,Melica torreyana,,,,,,,,,,,
55,Micropus californicus,,,,,,,,,,,
55,Microseris douglasii,,,0.2,0.2,,,,,,,
55,Minuartia douglasii,0.3,2,0.4,0.2,,,,,,,
55,Navarretia jepsonii,,3,4,3,0.1,,,,,,
55,Plantago erecta,5,1,12,13,30,,,,,,
55,Rigiopappus leptocladus,0.1,0.1,,,,,,,,,
55,Sagina apetala,,,,,,,,,,,
55,Sidalcea diploscypha,0.2,0.3,0.1,,0.1,,,,,,
55,Stellaria nitens,,,,,,,,,,,
55,Trifolium albopurpureum,0.5,0.2,,,,,,,,,
55,Vulpia microstachys,7,2,0.4,0.1,0.3,,,,,,
55,Zigadenus fremontii,,,,,,,,,,,
56,Achillea millefolium,,,,,,,,,,,
56,Agoseris heterophylla,,0.3,0.2,,,,,,,,
56,Aira caryophyllea,,,,,,,,,,,
56,Anagallis arvensis,,,,,,,,,,,
56,Aphanes occidentalis,,,,,,,,,,,
56,Astragalus gambelianus,,,,,,,,,,,
56,Athysanus pusillus,,,,,,,,,,,
56,Avena fatua,0.4,,,,0.1,,,,,,
56,Brodiaea elegans,,,,,,,,,,,
56,Bromus diandrus,,,,,,,,,,,
56,Bromus hordeaceus,7,3,3,0.2,,,,,,,
56,Bromus madritensis,20,1,12,2,3,,,,,,
56,Calochortus luteus,,,,,,,,,,,
56,Calochortus superbus,,,,,,,,,,,
56,Castilleja attenuata,,,,,,,,,,,
56,Cerastium glomeratum,,,,,,,,,,,
56,Clarkia purpurea,0.2,0.2,0.4,0.1,0.1,,,,,,
56,Claytonia exigua,,,,,,,,,,,
56,Crassula connata,,,,,,,,,,,
56,Cynosurus echinatus,,,,,,,,,,,
56,Daucus pusillus,,,,,,,,,,,
56,Dichelostemma capitatum,0.5,0.7,0.1,0.7,0.5,,,,,,
56,Dodecatheon hendersonii,,,,,,,,,,,
56,Epilobium brachycarpum,,,,,,,,,,,
56,Eremocarpus setigerus,,,,,,,,,,,
56,Erodium brachycarpum,,0.5,0.2,0.1,,,,,,,
56,Erodium cicutarium,0.1,0.2,0.5,,,,,,,,
56,Euphorbia crenulata,,,,,,,,,,,
56,Filago gallica,,,,0.1,,,,,,,
56,Galium aparine,,,,,,,,,,,
56,Galium murale,,1,0.2,0.1,,,,,,,
56,Gastridium ventricosum,15,90,0.5,9,,,,,,,
56,Hemizonia congesta,,,,,,,,,,,
56,Holocarpha virgata,,6,7,0.1,,,,,,,
56,Hypochaeris glabra,0.1,0.4,0.8,,,,,,,,
56,Lepidium nitidum,,,,,,,,,,,
56,Linanthus bicolor,,0.3,,0.1,0.2,,,,,,
56,Lomatium dasycarpum,,,,,,,,,,,
56,Lotus micranthus,0.1,,0.2,,,,,,,,
56,Lotus wrangelianus,,,,,,,,,,,
56,Madia exigua,,,,,,,,,,,
56,Medicago polymorpha,,,,,,,,,,,
56,Micropus californicus,3,6,0.8,,0.2,,,,,,
56,Mimulus douglasii,,,,,,,,,,,
56,Nassella pulchra,,,,,,,,,,,
56,Navarretia pubescens,,1,0.3,0.2,0.3,,,,,,
56,Plantago erecta,0.3,3,5,13,0.1,,,,,,
56,Rigiopappus leptocladus,0.1,0.1,0.3,0.1,,,,,,,
56,Sanicula crassicaulis,,,,,,,,,,,
56,Senecio vulgaris,,,,,,,,,,,
56,Silene gallica,,,,0.3,,,,,,,
56,Sisyrinchium bellum,,,,,,,,,,,
56,Stellaria nitens,,,,,,,,,,,
56,Taeniatherum caput-medusae,,,,,,,,,,,
56,Torilis arvensis,,,,,,,,,,,
56,Trifolium bifidum,,,,,,,,,,,
56,Trifolium gracilentum,,,,,,,,,,,
56,Trifolium hirtum,,,,,,,,,,,
56,Trifolium microcephalum,,,,,,,,,,,
56,Trifolium willdenovii,,,0.3,,,,,,,,
56,Vicia villosa,,,,,,,,,,,
56,Vulpia microstachys,,,,,,,,,,,
56,Vulpia myuros,2,,,,,,,,,,
57,Agoseris heterophylla,,,0.1,,,,,,,,
57,Astragalus gambelianus,,,,,,,,,,,
57,Athysanus pusillus,,,,,,,,,,,
57,Avena fatua,4,10,0.4,0.5,,,,,,,
57,Bromus hordeaceus,4,3,3,1,2,flowering,,,,,
57,Bromus madritensis,0.2,,,,2,flowering,,,,,
57,Calochortus luteus,,,,,0.1,,,,,,
57,Calochortus superbus,,,,,,,,,,,
57,Castilleja attenuata,,,,,,,,,,,
57,Clarkia purpurea,2,0.7,1,0.1,0.2,,,,,,
57,Crassula connata,,,,,,,,,,,
57,Daucus pusillus,0.2,0.4,0.3,,,,,,,,
57,Dichelostemma capitatum,1,0.5,0.8,,0.1,,,,,,
57,Dodecatheon hendersonii,,,,,,,,,,,
57,Epilobium brachycarpum,,,,,,,,,,,
57,Erodium brachycarpum,,0.3,6,6,5,super dried,,,,,
57,Erodium cicutarium,0.3,0.1,1,0.3,0.2,super dried,,,,,
57,Filago gallica,,,0.4,,,,,,,,
57,Galium murale,,0.2,,,,,,,,,
57,Gastridium ventricosum,,2,3,,0.2,,,,,,
57,Githopsis specularioides,,,,,,,,,,,
57,Hemizonia congesta,,,,,,,,,,,
57,Holocarpha virgata,1.5,18,14,9,5,,,,,,
57,Hypochaeris glabra,2,7,6,4,0.5,,,,,,
57,Lactuca serriola,,,,,,,,,,,
57,Lasthenia californica,,,,,,,,,,,
57,Lomatium utriculatum,,,,,,,,,,,
57,Lotus micranthus,0.2,,,,,,,,,,
57,Lotus wrangelianus,0.6,1,0.3,0.2,,,,,,,
57,Madia exigua,,,,,,,,,,,
57,Micropus californicus,1,,,,4,,,,,,
57,Nassella pulchra,,,,,,,,,,,
57,Navarretia pubescens,0.6,1,0.6,1.4,1.2,,,,,,
57,Plantago erecta,7,0.3,0.7,0.6,4,,,,,,
57,Sanicula bipinnatifida,,,,,,,,,,,
57,Silene gallica,,,,,,,,,,,
57,Taeniatherum caput-medusae,10,17,23,30,6,,,,,,
57,Torilis nodosa,,,,,,,,,,,
57,Trifolium albopurpureum,,,,,,,,,,,
57,Trifolium bifidum,,,,,,,,,,,
57,Trifolium hirtum,,0.1,,,,,,,,,
57,Trifolium microcephalum,,,,,,,,,,,
57,Vicia villosa,,,,,,,,,,,
57,Vulpia microstachys,,,,,,,,,,,
57,Vulpia myuros,,0.2,0.1,2,0.1,,,,,,
57,Unknown forb,,0.1,,,0.1,"see pic; small, reddish, hairy, opposite leaves, madia?",,,,,
58,Achillea millefolium,,,,,,,,,,,
58,Astragalus breweri,,,,,,,,,,,
58,Astragalus gambelianus,,0.1,,,,,,,,,
58,Avena fatua,15,88,90,85,95,,,,,,
58,Bromus hordeaceus,,0.3,,,,,,,,,
58,Calochortus luteus,,,,,,,,,,,
58,Calochortus superbus,,,,,,,,,,,
58,Centaurea melitensis,,,,,,,,,,,
58,Cerastium glomeratum,,,,,,,,,,,
58,Daucus pusillus,,,,,,,,,,,
58,Dichelostemma capitatum,,,,,,,,,,,
58,Epilobium brachycarpum,,,,,,,,,,,
58,Erodium cicutarium,,,,,0.1,,,,,,
58,Euphorbia crenulata,,,,,,,,,,,
58,Galium aparine,,,,,,,,,,,
58,Galium murale,,,,,,,,,,,
58,Gastridium ventricosum,,,,,,,,,,,
58,Hemizonia congesta,,,,,,,,,,,
58,Hypochaeris glabra,,2,2,0.5,1,,,,,,
58,Lactuca serriola,,,,,,,,,,,
58,Lotus wrangelianus,0.2,1,,1,0.2,,,,,,
58,Lupinus bicolor,,,,,,,,,,,
58,Madia exigua,,,,,,,,,,,
58,Medicago polymorpha,,,,,,,,,,,
58,Nassella pulchra,0.2,5,1,,,,,,,,
58,Plantago erecta,,,,,,,,,,,
58,Plectritis ciliosa,,,,,,,,,,,
58,Sanicula bipinnatifida,,3,,,,,,,,,
58,Sisyrinchium bellum,,,,,,,,,,,
58,Taeniatherum caput-medusae,1,1,0.3,0.6,0.1,,,,,,
58,Torilis arvensis,,,,,,,,,,,
58,Trifolium albopurpureum,,,,,,,,,,,
58,Trifolium bifidum,,,,,,,,,,,
58,Trifolium gracilentum,,,,,,,,,,,
58,Trifolium hirtum,1,,,,0.2,,,,,,
58,Vicia villosa,,,7,15,17,,,,,,
58,Vulpia myuros,,,,,,,,,,,
58,Cercocarpus betuloides,,,0.1,,,,,,,,
59,Anagallis arvensis,,,,,,,,,,,
