Site,Soil,Species,Species_new,Species_notes,years,Max(Year),11/1/2012,11/5/2012,11/15/2012,11/27/2012,12/11/2012,12/12/2012,1/14/2013,1/17/2013,1/22/2013,2/5/2013,2/7/2013,1/31/2013,2/11/2013,2/21/2013,2/22/2013,3/4/2013,3/16/2013,3/26/2013,4/12/2013,6/9/2013,9/9/2013,10/4/2013,10/16/2013,11/1/2013,11/13/2013,11/25/2013,12/16/2013,1/3/2014,1/22/2014,5/20/2014,7/22/2014,SUM
19,Serp,Ancistrocarphus filagineus,Ancistrocarphus filagineus,,11,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,Serp,Astragalus gambelianus,Astragalus gambelianus,,11,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,Serp,Athysanus pusillus,Athysanus pusillus,,0,2012,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,2
19,Serp,Avena barbata,Avena fatua,Merged with Avena fatua,NA,NEW,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
19,Serp,Avena fatua,Avena fatua,,1,2011,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2
19,Serp,Brodiaea elegans,Brodiaea elegans,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,Serp,Bromus carinatus,Bromus carinatus,,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,Serp,Bromus diandrus,Bromus diandrus,,0,2012,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,5
19,Serp,Bromus hordeaceus,Bromus hordeaceus,,0,2012,,,5,,,,1,,,3,,,,,,,,,,,,,,,,,,,,,,9
19,Serp,Calandrinia ciliata,Calandrinia ciliata,,0,2012,,,,,,,,,,,,,,2,,,,,,,,2,,,,,1,,,1,,6
19,Serp,Calochortus luteus,Calochortus luteus,,3,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,Serp,Calycadenia pauciflora,Calycadenia pauciflora,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,Serp,Cardamine oligosperma,Cardamine oligosperma,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,Serp,Castilleja attenuata,Castilleja attenuata,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,Serp,Chlorogalum pomeridianum,Chlorogalum pomeridianum,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,Serp,Claytonia parviflora,Claytonia parviflora,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,Serp,Collinsia sparsiflora,Collinsia sparsiflora,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,Serp,Cuscuta californica,Cuscuta californica,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,Serp,Dichelostemma capitatum,Dichelostemma capitatum,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,Serp,Elymus elymoides,Elymus elymoides,,6,2006,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1
19,Serp,Epilobium brachycarpum,Epilobium brachycarpum,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,Serp,Eriogonum nudum,Eriogonum nudum,,0,2012,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1
19,Serp,Eriogonum vimineum,Eriogonum vimineum,,0,2012,,,,1,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,4
19,Serp,Erodium cicutarium,Erodium cicutarium,,0,2012,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
19,Serp,Euphorbia crenulata,Euphorbia crenulata,,0,2012,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2
19,Serp,Hemizonia congesta,Hemizonia congesta,,0,2012,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2
19,Serp,Hordeum brachyantherum,Hordeum brachyantherum,,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,Serp,Hordeum marinum,Hordeum marinum,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,Serp,Lactuca serriola,Lactuca serriola,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,Serp,Lasthenia californica,Lasthenia californica,,0,2012,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1
19,Serp,Linanthus bicolor,Linanthus bicolor,,3,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,Serp,Lolium multiflorum,Lolium multiflorum,,0,2012,,,,21,,,7,,,4,,,,,,,,,,,,,,,,,,,,,,32
19,Serp,Lotus humistratus,Lotus humistratus,,11,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,Serp,Lotus wrangelianus,Lotus wrangelianus,,0,2012,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2
19,Serp,Lupinus bicolor,Lupinus bicolor,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,Serp,Lupinus microcarpus,Lupinus microcarpus,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,Serp,Melica californica,Melica californica,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,Serp,Micropus californicus,Micropus californicus,,0,2012,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2
19,Serp,Microseris douglasii,Microseris douglasii,,0,2012,,,2,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,17
19,Serp,Nassella pulchra,Nassella pulchra,,1,2011,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1
19,Serp,Plantago erecta,Plantago erecta,,0,2012,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
19,Serp,Poa secunda,Poa secunda,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,Serp,Rigiopappus leptocladus,Rigiopappus leptocladus,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,Serp,Sagina apetala,Sagina apetala,,11,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,Serp,Sidalcea diploscypha,Sidalcea diploscypha,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,Serp,Stellaria nitens,Stellaria nitens,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,Serp,Taeniatherum caput-medusae,Taeniatherum caput-medusae,,1,2011,,,,,,,9,,,2,,,,1,,,,,,,,,,,,,,,,,,12
19,Serp,Trifolium albopurpureum,Trifolium albopurpureum,,0,2012,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
19,Serp,Trifolium bifidum,Trifolium bifidum,,0,2012,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
19,Serp,Trifolium fucatum,Trifolium fucatum,,3,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,Serp,Trifolium gracilentum,Trifolium gracilentum,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,Serp,Trifolium hirtum,Trifolium hirtum,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,Serp,Trifolium microcephalum,Trifolium microcephalum,,5,2007,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1
19,Serp,Triteleia laxa,Triteleia laxa,,3,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,Serp,Vicia villosa,Vicia villosa,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,Serp,Vulpia microstachys,Vulpia microstachys,,0,2012,,,,,,,16,,,2,,,,,,,,,,,,,,,,,,,,,,18
19,Serp,Vulpia myuros,Vulpia myuros,,11,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,Serp,Zigadenus fremontii,Zigadenus fremontii,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,Serp,Agoseris heterophylla,Agoseris heterophylla,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,Serp,Amsinckia menziesii,Amsinckia menziesii,,11,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,Serp,Anagallis arvensis,Anagallis arvensis,,9,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,Serp,Athysanus pusillus,Athysanus pusillus,,3,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,Serp,Avena fatua,Avena fatua,,0,2012,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1
20,Serp,Brodiaea elegans,Brodiaea elegans,,3,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,Serp,Bromus hordeaceus,Bromus hordeaceus,,0,2012,,,,1,,,,,,,5,,,,,,,,,,,,,,,,,,,,,6
20,Serp,Calandrinia ciliata,Calandrinia ciliata,,3,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,Serp,Calochortus superbus,Calochortus superbus,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,Serp,Cardamine oligosperma,Cardamine oligosperma,,10,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,Serp,Centaurea solstitialis,Centaurea solstitialis,,3,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,Serp,Cerastium glomeratum,Cerastium glomeratum,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,Serp,Chlorogalum pomeridianum,Chlorogalum pomeridianum,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,Serp,Collinsia sparsiflora,Collinsia sparsiflora,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,Serp,Cuscuta californica,Cuscuta californica,,3,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,Serp,Delphinium hesperium,Delphinium hesperium,,1,2011,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
20,Serp,Delphinium variegatum,Delphinium variegatum,,5,2007,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
20,Serp,Dichelostemma capitatum,Dichelostemma capitatum,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,Serp,Epilobium brachycarpum,Epilobium brachycarpum,,3,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,Serp,Eremocarpus setigerus,Eremocarpus setigerus,,0,2012,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
20,Serp,Euphorbia crenulata,Euphorbia crenulata,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,Serp,Hemizonia congesta,Hemizonia congesta,,0,2012,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2
20,Serp,Hordeum marinum,Hordeum marinum,,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,Serp,Lactuca serriola,Lactuca serriola,,0,2012,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1
20,Serp,Lasthenia californica,Lasthenia californica,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,Serp,Lepidium nitidum,Lepidium nitidum,,11,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,Serp,Lolium multiflorum,Lolium multiflorum,,0,2012,,,,29,15,,,,,,17,,,,,,,,,,,,,,,,,,,,,61
20,Serp,Medicago polymorpha,Medicago polymorpha,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,Serp,Microseris douglasii,Microseris douglasii,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,Serp,Perideridia kelloggii,Perideridia kelloggii,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,Serp,Phlox gracilis,Phlox gracilis,,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,Serp,Poa secunda,Poa secunda,,7,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,Serp,Sagina apetala,Sagina apetala,,11,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,Serp,Sidalcea diploscypha,Sidalcea diploscypha,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,Serp,Sisyrinchium bellum,Sisyrinchium bellum,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,Serp,Stellaria nitens,Stellaria nitens,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,Serp,Taeniatherum caput-medusae,Taeniatherum caput-medusae,,7,2005,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,4
20,Serp,Trifolium albopurpureum,Trifolium albopurpureum,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,Serp,Trifolium bifidum,Trifolium bifidum,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,Serp,Trifolium fucatum,Trifolium fucatum,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,Serp,Trifolium gracilentum,Trifolium gracilentum,,0,2012,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,2
20,Serp,Trifolium hirtum,Trifolium hirtum,,0,2012,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
20,Serp,Vicia villosa,Vicia villosa,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,Serp,Viola douglasii,Viola douglasii,,NA,NEW,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
20,Serp,Vulpia microstachys,Vulpia microstachys,,12,2000,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1
20,Serp,Vulpia myuros,Vulpia myuros,,3,2009,,,,,,,18,,,,,,,,,1,,,,,,,,,,,,,,,,19
20,Serp,Zigadenus fremontii,Zigadenus fremontii,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21,Serp,Achyrachaena mollis,Achyrachaena mollis,,5,2007,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1
21,Serp,Agoseris heterophylla,Agoseris heterophylla,,0,2012,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1
21,Serp,Amsinckia menziesii,Amsinckia menziesii,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21,Serp,Ancistrocarphus filagineus,Ancistrocarphus filagineus,,3,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21,Serp,Astragalus gambelianus,Astragalus gambelianus,,3,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21,Serp,Athysanus pusillus,Athysanus pusillus,,0,2012,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1
21,Serp,Avena barbata,Avena fatua,Merged with Avena fatua,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21,Serp,Avena fatua,Avena fatua,,NA,NEW,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
21,Serp,Brodiaea elegans,Brodiaea elegans,,3,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21,Serp,Bromus hordeaceus,Bromus hordeaceus,,0,2012,,,,2,,,,3,,,1,,,,,,,,,,,,,,,,,,,,,6
21,Serp,Bromus madritensis,Bromus madritensis,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21,Serp,Calandrinia ciliata,Calandrinia ciliata,,2,2010,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
21,Serp,Castilleja attenuata,Castilleja attenuata,,7,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21,Serp,Clarkia purpurea,Clarkia purpurea,,9,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21,Serp,Dichelostemma capitatum,Dichelostemma capitatum,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21,Serp,Epilobium brachycarpum,Epilobium brachycarpum,,0,2012,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,3
21,Serp,Eremocarpus setigerus,Eremocarpus setigerus,,0,2012,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
21,Serp,Eriodictyon californicum,Eriodictyon californicum,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21,Serp,Filago californica,Filago californica,,7,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21,Serp,Hemizonia congesta,Hemizonia congesta,,0,2012,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,2
21,Serp,Holocarpha virgata,Holocarpha virgata,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21,Serp,Hordeum depressum,Hordeum depressum,,3,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21,Serp,Hordeum marinum,Hordeum marinum,,9,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21,Serp,Hypochaeris glabra,Hypochaeris glabra,,7,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21,Serp,Hypochaeris radicata,Hypochaeris radicata,,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21,Serp,Lactuca saligna,Lactuca serriola,Merge with serriola and S. olerecea,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21,Serp,Lactuca serriola,Lactuca serriola,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21,Serp,Lasthenia californica,Lasthenia californica,,0,2012,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,2
21,Serp,Linanthus bicolor,Linanthus bicolor,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21,Serp,Lolium multiflorum,Lolium multiflorum,,0,2012,,,,24,4,,,7,,,12,,,,,,,,,,,,,,,1,1,,,,,49
21,Serp,Lotus wrangelianus,Lotus wrangelianus,,0,2012,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
21,Serp,Micropus californicus,Micropus californicus,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21,Serp,Microseris douglasii,Microseris douglasii,,0,2012,,,,,,,,1,,,4,,,,,,,,,,,,,,,,,,,,,5
21,Serp,Nassella pulchra,Nassella pulchra,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21,Serp,Plantago erecta,Plantago erecta,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21,Serp,Poa secunda,Poa secunda,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21,Serp,Ranunculus occidentalis,Ranunculus occidentalis,,7,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21,Serp,Senecio vulgaris,Senecio vulgaris,,9,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21,Serp,Sidalcea diploscypha,Sidalcea diploscypha,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21,Serp,Sonchus oleraceus,Lactuca serriola,Merge with Lactuca serriola,3,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21,Serp,Taeniatherum caput-medusae,Taeniatherum caput-medusae,,7,2005,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,15
21,Serp,Trifolium albopurpureum,Trifolium albopurpureum,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21,Serp,Trifolium bifidum,Trifolium bifidum,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21,Serp,Trifolium fucatum,Trifolium fucatum,,4,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21,Serp,Trifolium gracilentum,Trifolium gracilentum,,0,2012,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
21,Serp,Triphysaria versicolor,Triphysaria versicolor,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21,Serp,Vulpia microstachys,Vulpia microstachys,,0,2012,,,,,,,,20,,,19,,,,,,,,,,3,,,,,,,,,,,42
22,Serp,Achyrachaena mollis,Achyrachaena mollis,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Agoseris grandiflora,Agoseris grandiflora,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Agoseris heterophylla,Agoseris heterophylla,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Amsinckia menziesii,Amsinckia menziesii,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Athysanus pusillus,Athysanus pusillus,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Avena barbata,Avena fatua,Merged with Avena fatua,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Avena fatua,Avena fatua,,2,2010,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
22,Serp,Brodiaea elegans,Brodiaea elegans,,3,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Bromus diandrus,Bromus diandrus,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Bromus hordeaceus,Bromus hordeaceus,,0,2012,,,,,,,,10,,,34,,,,1,1,,,,,,,,,,,,,,,,46
22,Serp,Bromus madritensis,Bromus madritensis,,2,2010,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,2
22,Serp,Calochortus superbus,Calochortus superbus,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Carduus pycnocephalus,Carduus pycnocephalus,,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Cerastium glomeratum,Cerastium glomeratum,,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Cercocarpus betuloides,Cercocarpus betuloides,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Clarkia purpurea,Clarkia purpurea,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Collinsia sparsiflora,Collinsia sparsiflora,,0,2012,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2
22,Serp,Delphinium hesperium,Delphinium hesperium,,7,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Dichelostemma capitatum,Dichelostemma capitatum,,0,2012,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1
22,Serp,Dodecatheon hendersonii,Dodecatheon hendersonii,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Elymus elymoides,Elymus elymoides,,6,2006,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,2
22,Serp,Epilobium brachycarpum,Epilobium brachycarpum,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Eremocarpus setigerus,Eremocarpus setigerus,,2,2010,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1
22,Serp,Euphorbia crenulata,Euphorbia crenulata,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Gastridium ventricosum,Gastridium ventricosum,,8,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Grindelia camporum,Grindelia camporum,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Hemizonia congesta,Hemizonia congesta,,0,2012,,,,,2,,,,,,,,,,,,,,,,,1,,,,,,,,,,3
22,Serp,Holocarpha virgata,Holocarpha virgata,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Hordeum brachyantherum,Hordeum brachyantherum,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Hypochaeris glabra,Hypochaeris glabra,,0,2012,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,4
22,Serp,Lactuca serriola,Lactuca serriola,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Lasthenia californica,Lasthenia californica,,0,2012,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1
22,Serp,Lepidium nitidum,Lepidium nitidum,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Lolium multiflorum,Lolium multiflorum,,0,2012,,,,,12,,,16,,,32,,,,1,6,,,,,,,,,,,,,,,,67
22,Serp,Lomatium marginatum,Lomatium marginatum,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Lomatium utriculatum,Lomatium utriculatum,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Lotus wrangelianus,Lotus wrangelianus,,0,2012,,,,2,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,4
22,Serp,Lupinus bicolor,Lupinus bicolor,,0,2012,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
22,Serp,Medicago polymorpha,Medicago polymorpha,,9,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Melilotus indica,Melilotus indica,,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Micropus californicus,Micropus californicus,,0,2012,,,,,,,,,,,5,,,,,1,,,,,,,,,,,,,,,,6
22,Serp,Nassella pulchra,Nassella pulchra,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Navarretia pubescens,Navarretia pubescens,,8,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Nemophila heterophylla,Nemophila heterophylla,,3,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Perideridia kelloggii,Perideridia kelloggii,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Phlox gracilis,Phlox gracilis,,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Plantago erecta,Plantago erecta,,0,2012,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,2
22,Serp,Poa secunda,Poa secunda,,9,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Quercus durata,Quercus durata,,3,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Ranunculus californicus,Ranunculus californicus,,11,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Ranunculus occidentalis,Ranunculus occidentalis,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Sagina apetala,Sagina apetala,,11,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Sanicula crassicaulis,Sanicula crassicaulis,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Senecio vulgaris,Senecio vulgaris,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,Serp,Sidalcea diploscypha,Sidalcea diploscypha,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
