"ID","Site","Speciesno","Present","Quadrat","Year","cover","notes","Species_Name","Field10"
4447.00,77.00,126.00,1.00,5.00,1998.00,,,"Medicago polymorpha",
4448.00,77.00,236.00,1.00,5.00,1998.00,,"orig called. Stel med","Cerastium glomeratum",
4449.00,77.00,177.00,1.00,5.00,1998.00,,,"Torilis arvensis",
4450.00,77.00,181.00,1.00,5.00,1998.00,,,"Trifolium bifidum",
4451.00,77.00,191.00,1.00,5.00,1998.00,,,"Triteleia laxa",
4452.00,77.00,235.00,1.00,5.00,1998.00,,,"Galium aparine",
4453.00,78.00,22.00,1.00,5.00,1998.00,,,"Avena fatua",
4454.00,78.00,26.00,1.00,5.00,1998.00,,,"Bromus hordeaceus",
4455.00,78.00,52.00,1.00,5.00,1998.00,,,"Clarkia purpurea",
4456.00,78.00,58.00,1.00,5.00,1998.00,,,"Collinsia sparsiflora",
4457.00,78.00,61.00,1.00,5.00,1998.00,,,"Delphinium variegatum",
4458.00,78.00,73.00,1.00,5.00,1998.00,,,"Erodium cicutarium",
4459.00,78.00,108.00,1.00,5.00,1998.00,,,"Linanthus bicolor",
4460.00,78.00,115.00,1.00,5.00,1998.00,,,"Lomatium utriculatum",
4461.00,78.00,151.00,1.00,5.00,1998.00,,,"Plantago erecta",
4462.00,78.00,160.00,1.00,5.00,1998.00,,,"Ranunculus occidentalis",
4463.00,78.00,236.00,1.00,5.00,1998.00,,"orig called. Stel med","Cerastium glomeratum",
4464.00,78.00,177.00,1.00,5.00,1998.00,,,"Torilis arvensis",
4465.00,78.00,181.00,1.00,5.00,1998.00,,,"Trifolium bifidum",
4466.00,78.00,186.00,1.00,5.00,1998.00,,,"Trifolium hirtum",
4467.00,78.00,193.00,1.00,5.00,1998.00,,,"Vicia villosa",
4468.00,78.00,226.00,1.00,5.00,1998.00,,,"Castilleja attenuata",
4469.00,79.00,12.00,1.00,5.00,1998.00,,,"Agoseris heterophylla",
4470.00,79.00,73.00,1.00,5.00,1998.00,,,"Erodium cicutarium",
4471.00,79.00,92.00,1.00,5.00,1998.00,,,"Hemizonia congesta",
4472.00,79.00,98.00,1.00,5.00,1998.00,,,"Hypochaeris glabra",
4473.00,79.00,120.00,1.00,5.00,1998.00,,,"Lupinus bicolor",
4474.00,79.00,236.00,1.00,5.00,1998.00,,"orig called. Stel med","Cerastium glomeratum",
4475.00,79.00,175.00,1.00,5.00,1998.00,,,"Taeniatherum caput-medusae",
4476.00,79.00,226.00,1.00,5.00,1998.00,,,"Castilleja attenuata",
4477.00,80.00,22.00,1.00,5.00,1998.00,,,"Avena fatua",
4478.00,80.00,26.00,1.00,5.00,1998.00,,,"Bromus hordeaceus",
4479.00,80.00,73.00,1.00,5.00,1998.00,,,"Erodium cicutarium",
4480.00,80.00,92.00,1.00,5.00,1998.00,,,"Hemizonia congesta",
4481.00,80.00,120.00,1.00,5.00,1998.00,,,"Lupinus bicolor",
4482.00,80.00,126.00,1.00,5.00,1998.00,,,"Medicago polymorpha",
4483.00,80.00,149.00,1.00,5.00,1998.00,,,"Plagiobothrys nothofulvus",
4484.00,80.00,228.00,1.00,5.00,1998.00,,"orig rec. as t. bifidum","Trifolium gracilentum",
4485.00,80.00,118.00,1.00,5.00,1998.00,,"orig rec as l. pinnatus","Lotus wrangelianus",
4486.00,1.00,26.00,1.00,1.00,1999.00,,,"Bromus hordeaceus",
4487.00,1.00,46.00,1.00,1.00,1999.00,,,"Centaurea solstitialis",
4488.00,1.00,175.00,1.00,1.00,1999.00,,,"Taeniatherum caput-medusae",
4489.00,2.00,12.00,1.00,1.00,1999.00,,,"Agoseris heterophylla",
4490.00,2.00,21.00,1.00,1.00,1999.00,,"orig rec as. Ave fat","Avena barbata",
4491.00,2.00,26.00,1.00,1.00,1999.00,,,"Bromus hordeaceus",
4492.00,2.00,92.00,1.00,1.00,1999.00,,,"Hemizonia congesta",
4493.00,2.00,136.00,1.00,1.00,1999.00,,,"Minuartia californica",
4494.00,2.00,139.00,1.00,1.00,1999.00,,,"Nassella pulchra",
4495.00,2.00,142.00,1.00,1.00,1999.00,,,"Navarretia pubescens",
4496.00,2.00,151.00,1.00,1.00,1999.00,,,"Plantago erecta",
4497.00,2.00,196.00,1.00,1.00,1999.00,,,"Vulpia microstachys",
4498.00,2.00,260.00,1.00,1.00,1999.00,,,"Ancistrocarphus filagineus",
4499.00,2.00,118.00,1.00,1.00,1999.00,,"orig rec as l. pinnatus","Lotus wrangelianus",
4500.00,3.00,12.00,1.00,1.00,1999.00,,,"Agoseris heterophylla",
4501.00,3.00,26.00,1.00,1.00,1999.00,,,"Bromus hordeaceus",
4502.00,3.00,27.00,1.00,1.00,1999.00,,,"Bromus madritensis",
4503.00,3.00,31.00,1.00,1.00,1999.00,,,"Calochortus luteus",
4504.00,3.00,46.00,1.00,1.00,1999.00,,,"Centaurea solstitialis",
4505.00,3.00,79.00,1.00,1.00,1999.00,,,"Filago gallica",
4506.00,3.00,89.00,1.00,1.00,1999.00,,,"Gilia tricolor",
4507.00,3.00,92.00,1.00,1.00,1999.00,,,"Hemizonia congesta",
4508.00,3.00,102.00,1.00,1.00,1999.00,,,"Lagophylla minor",
4509.00,3.00,106.00,1.00,1.00,1999.00,,,"Lepidium nitidum",
4510.00,3.00,151.00,1.00,1.00,1999.00,,,"Plantago erecta",
4511.00,3.00,196.00,1.00,1.00,1999.00,,,"Vulpia microstachys",
4512.00,3.00,15.00,1.00,1.00,1999.00,,"orig rec. as A. grandiflora","Amsinckia menziesii",
4513.00,3.00,118.00,1.00,1.00,1999.00,,"orig rec. as l. pinnatus","Lotus wrangelianus",
4514.00,4.00,12.00,1.00,1.00,1999.00,,,"Agoseris heterophylla",
4515.00,4.00,16.00,1.00,1.00,1999.00,,,"Anagallis arvensis",
4516.00,4.00,22.00,1.00,1.00,1999.00,,,"Avena fatua",
4517.00,4.00,26.00,1.00,1.00,1999.00,,,"Bromus hordeaceus",
4518.00,4.00,52.00,1.00,1.00,1999.00,,,"Clarkia purpurea",
4519.00,4.00,58.00,1.00,1.00,1999.00,,,"Collinsia sparsiflora",
4520.00,4.00,77.00,1.00,1.00,1999.00,,,"Euphorbia crenulata",
4521.00,4.00,92.00,1.00,1.00,1999.00,,,"Hemizonia congesta",
4522.00,4.00,151.00,1.00,1.00,1999.00,,,"Plantago erecta",
4523.00,4.00,175.00,1.00,1.00,1999.00,,,"Taeniatherum caput-medusae",
4524.00,4.00,181.00,1.00,1.00,1999.00,,,"Trifolium bifidum",
4525.00,4.00,196.00,1.00,1.00,1999.00,,,"Vulpia microstachys",
4526.00,4.00,118.00,1.00,1.00,1999.00,,"orig rec. as l. pinnatus","Lotus wrangelianus",
4527.00,5.00,22.00,1.00,1.00,1999.00,,,"Avena fatua",
4528.00,5.00,26.00,1.00,1.00,1999.00,,,"Bromus hordeaceus",
4529.00,5.00,92.00,1.00,1.00,1999.00,,,"Hemizonia congesta",
4530.00,5.00,115.00,1.00,1.00,1999.00,,,"Lomatium utriculatum",
4531.00,5.00,156.00,1.00,1.00,1999.00,,,"Poa secunda",
4532.00,5.00,160.00,1.00,1.00,1999.00,,,"Ranunculus occidentalis",
4533.00,5.00,175.00,1.00,1.00,1999.00,,,"Taeniatherum caput-medusae",
4534.00,5.00,181.00,1.00,1.00,1999.00,,,"Trifolium bifidum",
4535.00,5.00,301.00,1.00,1.00,1999.00,,"orig rec. as l. pinnatus, lotus spp mixed up in this site","Lotus micranthus",
4536.00,6.00,12.00,1.00,1.00,1999.00,,,"Agoseris heterophylla",
4537.00,6.00,22.00,1.00,1.00,1999.00,,,"Avena fatua",
4538.00,6.00,26.00,1.00,1.00,1999.00,,,"Bromus hordeaceus",
4539.00,6.00,58.00,1.00,1.00,1999.00,,,"Collinsia sparsiflora",
4540.00,6.00,62.00,1.00,1.00,1999.00,,,"Dichelostemma capitatum",
4541.00,6.00,70.00,1.00,1.00,1999.00,,,"Eriogonum nudum",
4542.00,6.00,92.00,1.00,1.00,1999.00,,,"Hemizonia congesta",
4543.00,6.00,106.00,1.00,1.00,1999.00,,,"Lepidium nitidum",
4544.00,6.00,139.00,1.00,1.00,1999.00,,,"Nassella pulchra",
4545.00,6.00,141.00,1.00,1.00,1999.00,,"orig rec. as n. pubescens","Navarretia jepsonii",
4546.00,6.00,148.00,1.00,1.00,1999.00,,,"Phlox gracilis",
4547.00,6.00,156.00,1.00,1.00,1999.00,,,"Poa secunda",
4548.00,6.00,166.00,1.00,1.00,1999.00,,,"Sidalcea diploscypha",
4549.00,6.00,196.00,1.00,1.00,1999.00,,,"Vulpia microstachys",
4550.00,6.00,206.00,1.00,1.00,1999.00,,,"Minuartia douglasii",
4551.00,7.00,11.00,1.00,1.00,1999.00,,,"Achyrachaena mollis",
4552.00,7.00,21.00,1.00,1.00,1999.00,,"orig. rec. as ave. fat","Avena barbata",
4553.00,7.00,26.00,1.00,1.00,1999.00,,,"Bromus hordeaceus",
4554.00,7.00,52.00,1.00,1.00,1999.00,,,"Clarkia purpurea",
4555.00,7.00,62.00,1.00,1.00,1999.00,,,"Dichelostemma capitatum",
4556.00,7.00,79.00,1.00,1.00,1999.00,,,"Filago gallica",
4557.00,7.00,92.00,1.00,1.00,1999.00,,,"Hemizonia congesta",
4558.00,7.00,94.00,1.00,1.00,1999.00,,,"Holocarpha virgata",
4559.00,7.00,103.00,1.00,1.00,1999.00,,,"Lasthenia californica",
4560.00,7.00,139.00,1.00,1.00,1999.00,,,"Nassella pulchra",
4561.00,7.00,141.00,1.00,1.00,1999.00,,"orig rec. as n. pubescens","Navarretia jepsonii",
4562.00,7.00,151.00,1.00,1.00,1999.00,,,"Plantago erecta",
4563.00,7.00,196.00,1.00,1.00,1999.00,,,"Vulpia microstachys",
4564.00,7.00,206.00,1.00,1.00,1999.00,,,"Minuartia douglasii",
4565.00,7.00,260.00,1.00,1.00,1999.00,,,"Ancistrocarphus filagineus",
4566.00,7.00,118.00,1.00,1.00,1999.00,,"orig rec. as l. pinnatus","Lotus wrangelianus",
4567.00,8.00,26.00,1.00,1.00,1999.00,,,"Bromus hordeaceus",
4568.00,8.00,91.00,1.00,1.00,1999.00,,,"Grindelia camporum",
4569.00,8.00,108.00,1.00,1.00,1999.00,,,"Linanthus bicolor",
4570.00,8.00,111.00,1.00,1.00,1999.00,,,"Lolium multiflorum",
4571.00,8.00,156.00,1.00,1.00,1999.00,,,"Poa secunda",
4572.00,8.00,175.00,1.00,1.00,1999.00,,,"Taeniatherum caput-medusae",
4573.00,8.00,185.00,1.00,1.00,1999.00,,,"Trifolium fucatum",
4574.00,8.00,188.00,1.00,1.00,1999.00,,,"Trifolium willdenovii",
4575.00,8.00,194.00,1.00,1.00,1999.00,,,"Viola douglasii",
4576.00,8.00,249.00,1.00,1.00,1999.00,,,"Perideridia kelloggii",
4577.00,8.00,271.00,1.00,1.00,1999.00,,,"Castilleja rubicundula",
4578.00,8.00,118.00,1.00,1.00,1999.00,,"orig rec. as l. pinnatus","Lotus wrangelianus",
4579.00,9.00,21.00,1.00,1.00,1999.00,,"orig rec. as ave fat","Avena barbata",
4580.00,9.00,26.00,1.00,1.00,1999.00,,,"Bromus hordeaceus",
4581.00,9.00,91.00,1.00,1.00,1999.00,,,"Grindelia camporum",
4582.00,9.00,108.00,1.00,1.00,1999.00,,,"Linanthus bicolor",
4583.00,9.00,111.00,1.00,1.00,1999.00,,,"Lolium multiflorum",
4584.00,9.00,139.00,1.00,1.00,1999.00,,,"Nassella pulchra",
4585.00,9.00,175.00,1.00,1.00,1999.00,,,"Taeniatherum caput-medusae",
4586.00,10.00,26.00,1.00,1.00,1999.00,,,"Bromus hordeaceus",
4587.00,10.00,27.00,1.00,1.00,1999.00,,,"Bromus madritensis",
4588.00,10.00,62.00,1.00,1.00,1999.00,,,"Dichelostemma capitatum",
4589.00,10.00,70.00,1.00,1.00,1999.00,,,"Eriogonum nudum",
4590.00,10.00,79.00,1.00,1.00,1999.00,,,"Filago gallica",
4591.00,10.00,91.00,1.00,1.00,1999.00,,,"Grindelia camporum",
4592.00,10.00,94.00,1.00,1.00,1999.00,,,"Holocarpha virgata",
4593.00,10.00,142.00,1.00,1.00,1999.00,,,"Navarretia pubescens",
4594.00,10.00,151.00,1.00,1.00,1999.00,,,"Plantago erecta",
4595.00,10.00,194.00,1.00,1.00,1999.00,,,"Viola douglasii",
4596.00,10.00,196.00,1.00,1.00,1999.00,,,"Vulpia microstachys",
4597.00,10.00,226.00,1.00,1.00,1999.00,,,"Castilleja attenuata",
4598.00,10.00,103.00,1.00,1.00,1999.00,,"orig rec as las chrysantha","Lasthenia californica",
4599.00,10.00,118.00,1.00,1.00,1999.00,,"orig rec. as l. pinnatus","Lotus wrangelianus",
4600.00,11.00,12.00,1.00,1.00,1999.00,,,"Agoseris heterophylla",
4601.00,11.00,26.00,1.00,1.00,1999.00,,,"Bromus hordeaceus",
4602.00,11.00,31.00,1.00,1.00,1999.00,,,"Calochortus luteus",
4603.00,11.00,61.00,1.00,1.00,1999.00,,,"Delphinium variegatum",
4604.00,11.00,62.00,1.00,1.00,1999.00,,,"Dichelostemma capitatum",
4605.00,11.00,131.00,1.00,1.00,1999.00,,"orig rec as filgal","Micropus californicus",
4606.00,11.00,92.00,1.00,1.00,1999.00,,,"Hemizonia congesta",
4607.00,11.00,108.00,1.00,1.00,1999.00,,,"Linanthus bicolor",
4608.00,11.00,120.00,1.00,1.00,1999.00,,,"Lupinus bicolor",
4609.00,11.00,142.00,1.00,1.00,1999.00,,,"Navarretia pubescens",
4610.00,11.00,151.00,1.00,1.00,1999.00,,,"Plantago erecta",
4611.00,11.00,156.00,1.00,1.00,1999.00,,,"Poa secunda",
4612.00,11.00,166.00,1.00,1.00,1999.00,,,"Sidalcea diploscypha",
4613.00,11.00,175.00,1.00,1.00,1999.00,,,"Taeniatherum caput-medusae",
4614.00,11.00,180.00,1.00,1.00,1999.00,,,"Trifolium albopurpureum",
4615.00,11.00,196.00,1.00,1.00,1999.00,,,"Vulpia microstachys",
4616.00,11.00,103.00,1.00,1.00,1999.00,,"orig rec as las chry","Lasthenia californica",
4617.00,12.00,12.00,1.00,1.00,1999.00,,,"Agoseris heterophylla",
4618.00,12.00,26.00,1.00,1.00,1999.00,,,"Bromus hordeaceus",
4619.00,12.00,27.00,1.00,1.00,1999.00,,,"Bromus madritensis",
4620.00,12.00,50.00,1.00,1.00,1999.00,,,"Chlorogalum pomeridianum",
4621.00,12.00,61.00,1.00,1.00,1999.00,,,"Delphinium variegatum",
4622.00,12.00,62.00,1.00,1.00,1999.00,,,"Dichelostemma capitatum",
4623.00,12.00,79.00,1.00,1.00,1999.00,,"orig called. Fil. Gallica","Micropus californicus",
4624.00,12.00,92.00,1.00,1.00,1999.00,,,"Hemizonia congesta",
4625.00,12.00,103.00,1.00,1.00,1999.00,,,"Lasthenia californica",
4626.00,12.00,142.00,1.00,1.00,1999.00,,,"Navarretia pubescens",
4627.00,12.00,151.00,1.00,1.00,1999.00,,,"Plantago erecta",
4628.00,12.00,180.00,1.00,1.00,1999.00,,,"Trifolium albopurpureum",
4629.00,12.00,196.00,1.00,1.00,1999.00,,,"Vulpia microstachys",
4630.00,12.00,206.00,1.00,1.00,1999.00,,,"Minuartia douglasii",
4631.00,12.00,118.00,1.00,1.00,1999.00,,"orig rec as l. pinnatus","Lotus wrangelianus",
4632.00,13.00,62.00,1.00,1.00,1999.00,,,"Dichelostemma capitatum",
4633.00,13.00,102.00,1.00,1.00,1999.00,,,"Lagophylla minor",
4634.00,13.00,196.00,1.00,1.00,1999.00,,,"Vulpia microstachys",
4635.00,13.00,260.00,1.00,1.00,1999.00,,,"Ancistrocarphus filagineus",
4636.00,13.00,118.00,1.00,1.00,1999.00,,"orig rec. as l. pinnatus","Lotus wrangelianus",
4637.00,13.00,308.00,1.00,1.00,1999.00,,,"Mimulus nudatus",
4638.00,14.00,11.00,1.00,1.00,1999.00,,,"Achyrachaena mollis",
4639.00,14.00,12.00,1.00,1.00,1999.00,,,"Agoseris heterophylla",
4640.00,14.00,26.00,1.00,1.00,1999.00,,,"Bromus hordeaceus",
4641.00,14.00,52.00,1.00,1.00,1999.00,,,"Clarkia purpurea",
4642.00,14.00,62.00,1.00,1.00,1999.00,,,"Dichelostemma capitatum",
4643.00,14.00,131.00,1.00,1.00,1999.00,,"orig rec as filgal","Micropus californicus",
4644.00,14.00,92.00,1.00,1.00,1999.00,,,"Hemizonia congesta",
4645.00,14.00,103.00,1.00,1.00,1999.00,,,"Lasthenia californica",
4646.00,14.00,106.00,1.00,1.00,1999.00,,,"Lepidium nitidum",
4647.00,14.00,108.00,1.00,1.00,1999.00,,,"Linanthus bicolor",
4648.00,14.00,139.00,1.00,1.00,1999.00,,,"Nassella pulchra",
4649.00,14.00,141.00,1.00,1.00,1999.00,,"orig rec. as pubescens","Navarretia jepsonii",
4650.00,14.00,156.00,1.00,1.00,1999.00,,,"Poa secunda",
4651.00,14.00,160.00,1.00,1.00,1999.00,,,"Ranunculus occidentalis",
4652.00,14.00,161.00,1.00,1.00,1999.00,,,"Rigiopappus leptocladus",
4653.00,14.00,175.00,1.00,1.00,1999.00,,,"Taeniatherum caput-medusae",
4654.00,14.00,181.00,1.00,1.00,1999.00,,,"Trifolium bifidum",
4655.00,14.00,271.00,1.00,1.00,1999.00,,"orig rec. as t. versicolor","Castilleja rubicundula",
4656.00,14.00,196.00,1.00,1.00,1999.00,,,"Vulpia microstachys",
4657.00,14.00,206.00,1.00,1.00,1999.00,,,"Minuartia douglasii",
4658.00,15.00,26.00,1.00,1.00,1999.00,,,"Bromus hordeaceus",
4659.00,15.00,91.00,1.00,1.00,1999.00,,,"Grindelia camporum",
4660.00,15.00,111.00,1.00,1.00,1999.00,,,"Lolium multiflorum",
4661.00,15.00,139.00,1.00,1.00,1999.00,,,"Nassella pulchra",
4662.00,15.00,175.00,1.00,1.00,1999.00,,,"Taeniatherum caput-medusae",
4663.00,15.00,228.00,1.00,1.00,1999.00,,"orig rec. as t. bifidum","Trifolium gracilentum",
4664.00,15.00,191.00,1.00,1.00,1999.00,,,"Triteleia laxa",
4665.00,16.00,12.00,1.00,1.00,1999.00,,,"Agoseris heterophylla",
4666.00,16.00,26.00,1.00,1.00,1999.00,,,"Bromus hordeaceus",
4667.00,16.00,103.00,1.00,1.00,1999.00,,,"Lasthenia californica",
4668.00,16.00,111.00,1.00,1.00,1999.00,,,"Lolium multiflorum",
4669.00,16.00,120.00,1.00,1.00,1999.00,,,"Lupinus bicolor",
4670.00,16.00,151.00,1.00,1.00,1999.00,,,"Plantago erecta",
4671.00,16.00,156.00,1.00,1.00,1999.00,,,"Poa secunda",
4672.00,16.00,196.00,1.00,1.00,1999.00,,,"Vulpia microstachys",
4673.00,16.00,271.00,1.00,1.00,1999.00,,,"Castilleja rubicundula",
4674.00,17.00,26.00,1.00,1.00,1999.00,,,"Bromus hordeaceus",
4675.00,17.00,27.00,1.00,1.00,1999.00,,,"Bromus madritensis",
4676.00,17.00,46.00,1.00,1.00,1999.00,,,"Centaurea solstitialis",
4677.00,17.00,197.00,1.00,1.00,1999.00,,"orig rec as v. bromoides","Vulpia myuros",
4678.00,17.00,236.00,1.00,1.00,1999.00,,,"Cerastium glomeratum",
4679.00,17.00,312.00,1.00,1.00,1999.00,,,"Petrorhagia prolifera",
4680.00,18.00,12.00,1.00,1.00,1999.00,,,"Agoseris heterophylla",
4681.00,18.00,21.00,1.00,1.00,1999.00,,"orig rec. as ave fatua","Avena barbata",
4682.00,18.00,26.00,1.00,1.00,1999.00,,,"Bromus hordeaceus",
4683.00,18.00,92.00,1.00,1.00,1999.00,,,"Hemizonia congesta",
4684.00,18.00,94.00,1.00,1.00,1999.00,,,"Holocarpha virgata",
4685.00,18.00,233.00,1.00,1.00,1999.00,,"orig called platyglossa","Layia septentrionalis",
4686.00,18.00,139.00,1.00,1.00,1999.00,,,"Nassella pulchra",
4687.00,18.00,151.00,1.00,1.00,1999.00,,,"Plantago erecta",
4688.00,18.00,166.00,1.00,1.00,1999.00,,,"Sidalcea diploscypha",
4690.00,18.00,196.00,1.00,1.00,1999.00,,"orig also had v. bromoides","Vulpia microstachys",
4691.00,18.00,111.00,1.00,1.00,1999.00,,"orig called perenne","Lolium multiflorum",
4692.00,19.00,12.00,1.00,1.00,1999.00,,,"Agoseris heterophylla",
4693.00,19.00,26.00,1.00,1.00,1999.00,,,"Bromus hordeaceus",
4694.00,19.00,50.00,1.00,1.00,1999.00,,,"Chlorogalum pomeridianum",
4695.00,19.00,55.00,1.00,1.00,1999.00,,,"Claytonia parviflora",
4696.00,19.00,58.00,1.00,1.00,1999.00,,,"Collinsia sparsiflora",
4697.00,19.00,77.00,1.00,1.00,1999.00,,,"Euphorbia crenulata",
4698.00,19.00,92.00,1.00,1.00,1999.00,,,"Hemizonia congesta",
4699.00,19.00,103.00,1.00,1.00,1999.00,,,"Lasthenia californica",
4700.00,19.00,106.00,1.00,1.00,1999.00,,,"Lepidium nitidum",
4701.00,19.00,120.00,1.00,1.00,1999.00,,,"Lupinus bicolor",
4702.00,19.00,180.00,1.00,1.00,1999.00,,,"Trifolium albopurpureum",
4703.00,19.00,191.00,1.00,1.00,1999.00,,,"Triteleia laxa",
4704.00,19.00,196.00,1.00,1.00,1999.00,,,"Vulpia microstachys",
4705.00,19.00,299.00,1.00,1.00,1999.00,,"orig rec. as l. perenne","Lolium multiflorum",
4706.00,19.00,118.00,1.00,1.00,1999.00,,"orig rec as l. pinnatus","Lotus wrangelianus",
4707.00,20.00,26.00,1.00,1.00,1999.00,,,"Bromus hordeaceus",
4708.00,20.00,50.00,1.00,1.00,1999.00,,,"Chlorogalum pomeridianum",
4709.00,20.00,92.00,1.00,1.00,1999.00,,,"Hemizonia congesta",
4710.00,20.00,96.00,1.00,1.00,1999.00,,,"Hordeum marinum",
4711.00,20.00,111.00,1.00,1.00,1999.00,,,"Lolium multiflorum",
4712.00,20.00,236.00,1.00,1.00,1999.00,,"orig called. Stel med","Cerastium glomeratum",
4713.00,20.00,199.00,1.00,1.00,1999.00,,,"Zigadenus fremontii",
4714.00,21.00,12.00,1.00,1.00,1999.00,,,"Agoseris heterophylla",
4715.00,21.00,26.00,1.00,1.00,1999.00,,,"Bromus hordeaceus",
4716.00,21.00,50.00,1.00,1.00,1999.00,,,"Chlorogalum pomeridianum",
4717.00,21.00,92.00,1.00,1.00,1999.00,,,"Hemizonia congesta",
4718.00,21.00,181.00,1.00,1.00,1999.00,,,"Trifolium bifidum",
4719.00,21.00,103.00,1.00,1.00,1999.00,,"orig rec as las chrysantha","Lasthenia californica",
4720.00,21.00,111.00,1.00,1.00,1999.00,,"orig rec. as l. perenne","Lolium multiflorum",
4721.00,22.00,26.00,1.00,1.00,1999.00,,,"Bromus hordeaceus",
4722.00,22.00,52.00,1.00,1.00,1999.00,,,"Clarkia purpurea",
4723.00,22.00,131.00,1.00,1.00,1999.00,,"orig recorded as fil gal","Micropus californicus",
4724.00,22.00,92.00,1.00,1.00,1999.00,,,"Hemizonia congesta",
4725.00,22.00,106.00,1.00,1.00,1999.00,,,"Lepidium nitidum",
4726.00,22.00,120.00,1.00,1.00,1999.00,,,"Lupinus bicolor",
4727.00,22.00,144.00,1.00,1.00,1999.00,,,"Nemophila menziesii",
4728.00,22.00,148.00,1.00,1.00,1999.00,,,"Phlox gracilis",
4729.00,22.00,151.00,1.00,1.00,1999.00,,,"Plantago erecta",
4730.00,22.00,196.00,1.00,1.00,1999.00,,,"Vulpia microstachys",
4731.00,23.00,12.00,1.00,1.00,1999.00,,,"Agoseris heterophylla",
4732.00,23.00,26.00,1.00,1.00,1999.00,,,"Bromus hordeaceus",
4733.00,23.00,52.00,1.00,1.00,1999.00,,,"Clarkia purpurea",
4734.00,23.00,58.00,1.00,1.00,1999.00,,"orig rec. as col. Heterophylla","Collinsia sparsiflora",
4735.00,23.00,92.00,1.00,1.00,1999.00,,,"Hemizonia congesta",
4736.00,23.00,106.00,1.00,1.00,1999.00,,,"Lepidium nitidum",
4737.00,23.00,151.00,1.00,1.00,1999.00,,,"Plantago erecta",
4738.00,23.00,156.00,1.00,1.00,1999.00,,,"Poa secunda",
4739.00,23.00,236.00,1.00,1.00,1999.00,,"orig called. Stel med","Cerastium glomeratum",
4740.00,23.00,175.00,1.00,1.00,1999.00,,,"Taeniatherum caput-medusae",
4741.00,23.00,181.00,1.00,1.00,1999.00,,,"Trifolium bifidum",
4742.00,23.00,196.00,1.00,1.00,1999.00,,,"Vulpia microstachys",
4743.00,23.00,15.00,1.00,1.00,1999.00,,"orig rec. as A. grandiflora","Amsinckia menziesii",
4744.00,23.00,128.00,1.00,1.00,1999.00,,"orig rec. as mel. Imperfecta","Melica californica",
4745.00,24.00,12.00,1.00,1.00,1999.00,,,"Agoseris heterophylla",
4746.00,24.00,26.00,1.00,1.00,1999.00,,,"Bromus hordeaceus",
4747.00,24.00,58.00,1.00,1.00,1999.00,,,"Collinsia sparsiflora",
4748.00,24.00,62.00,1.00,1.00,1999.00,,,"Dichelostemma capitatum",
4749.00,24.00,103.00,1.00,1.00,1999.00,,,"Lasthenia californica",
4750.00,24.00,111.00,1.00,1.00,1999.00,,,"Lolium multiflorum",
4751.00,24.00,151.00,1.00,1.00,1999.00,,,"Plantago erecta",
4752.00,24.00,168.00,1.00,1.00,1999.00,,,"Sisyrinchium bellum",
4753.00,24.00,175.00,1.00,1.00,1999.00,,,"Taeniatherum caput-medusae",
4754.00,24.00,181.00,1.00,1.00,1999.00,,,"Trifolium bifidum",
4755.00,24.00,196.00,1.00,1.00,1999.00,,,"Vulpia microstachys",
4756.00,24.00,198.00,1.00,1.00,1999.00,,,"Wyethia glabra",
4757.00,25.00,11.00,1.00,1.00,1999.00,,,"Achyrachaena mollis",
4758.00,25.00,26.00,1.00,1.00,1999.00,,,"Bromus hordeaceus",
4759.00,25.00,98.00,1.00,1.00,1999.00,,,"Hypochaeris glabra",
4760.00,25.00,160.00,1.00,1.00,1999.00,,,"Ranunculus occidentalis",
4761.00,25.00,175.00,1.00,1.00,1999.00,,,"Taeniatherum caput-medusae",
4762.00,25.00,193.00,1.00,1.00,1999.00,,,"Vicia villosa",
4763.00,25.00,118.00,1.00,1.00,1999.00,,"orig rec. as l. pinnatus","Lotus wrangelianus",
4764.00,26.00,12.00,1.00,1.00,1999.00,,,"Agoseris heterophylla",
4765.00,26.00,26.00,1.00,1.00,1999.00,,,"Bromus hordeaceus",
4766.00,26.00,27.00,1.00,1.00,1999.00,,,"Bromus madritensis",
4767.00,26.00,62.00,1.00,1.00,1999.00,,,"Dichelostemma capitatum",
4768.00,26.00,79.00,1.00,1.00,1999.00,,,"Filago gallica",
4769.00,26.00,94.00,1.00,1.00,1999.00,,,"Holocarpha virgata",
4770.00,26.00,103.00,1.00,1.00,1999.00,,,"Lasthenia californica",
4771.00,26.00,106.00,1.00,1.00,1999.00,,,"Lepidium nitidum",
4772.00,26.00,108.00,1.00,1.00,1999.00,,,"Linanthus bicolor",
4773.00,26.00,151.00,1.00,1.00,1999.00,,,"Plantago erecta",
4774.00,26.00,180.00,1.00,1.00,1999.00,,,"Trifolium albopurpureum",
4775.00,26.00,196.00,1.00,1.00,1999.00,,,"Vulpia microstachys",
4776.00,26.00,226.00,1.00,1.00,1999.00,,,"Castilleja attenuata",
4777.00,27.00,26.00,1.00,1.00,1999.00,,,"Bromus hordeaceus",
4778.00,27.00,27.00,1.00,1.00,1999.00,,,"Bromus madritensis",
4779.00,27.00,62.00,1.00,1.00,1999.00,,,"Dichelostemma capitatum",
4780.00,27.00,131.00,1.00,1.00,1999.00,,"orig called F. gallica","Micropus californicus",
4781.00,27.00,92.00,1.00,1.00,1999.00,,,"Hemizonia congesta",
