site,Spp,1,2,3,4,5,Notes
NOTES:,"Rebar needed quads 4 & 5, read from end with no stake, tag replaced. ",,,,,,
64,Achyrachaena mollis,,,,,,
64,Agoseris grandiflora,,0.2,,,,
64,Athysanus pusillus,,,,,,
64,Avena fatua,70,28,68,55,45,might be barbata
64,Bellardia trixago,,,,,,
64,Bromus diandrus,,,,,0.1,
64,Bromus hordeaceus,2,24,0.3,0.1,0.1,
64,Bromus madritensis,,,,,0.1,
64,Calochortus luteus,,,,,,
64,Centaurea solstitialis,,,,,,
64,Cerastium glomeratum,,,,,,
64,Chlorogalum pomeridianum,,1.2,0.1,,,
64,Clarkia purpurea,,,,,,
64,Dichelostemma capitatum,,,,,,
64,Epilobium brachycarpum,,,,,,
64,Erodium brachycarpum,,,0.1,,,
64,Erodium cicutarium,,0.5,,,,
64,Euphorbia crenulata,,0.1,,,,
64,Evax sparsiflora,,,,,,
64,Galium aparine,,,,,,
64,Galium murale,,0.1,0.1,,0.1,
64,Geranium dissectum,17,0.2,,,0.1,
64,Gnaphalium californicum,,,,,,
64,Hesperevax sparsiflora,,,,,,
64,Holocarpha virgata,,,,,,
64,Hypochaeris glabra,,,,,,
64,Lactuca serriola,,,,,,
64,Lolium multiflorum,,0.1,0.1,,,
64,Lotus wrangelianus,,,0.2,,,
64,Lupinus bicolor,,1.2,0.1,,,
64,Lupinus microcarpus,,,,0.3,,
64,Madia gracilis,,0.1,,,,
64,Medicago polymorpha,0.1,0.3,,,,
64,Micropus californicus,,0.1,,,,
64,Microseris douglasii,,,,,,
64,Nassella pulchra,,2.5,,6,,
64,Navarretia pubescens,,,,,,
64,Phalaris paradoxa,,,,,,
64,Plantago erecta,,,,,,
64,Sanicula bipinnata,,,,,,
64,Senecio vulgaris,,,,,,
64,Sidalcea diploscypha,,,,,,
64,Silene gallica,,,,,,
64,Stellaria nitens,,,,,,
64,Taeniatherum caput-medusae,1.2,3,0.7,4,0.9,
64,Torilis arvensis,,,,,,
64,Trifolium hirtum,0.2,19,2.1,18,3.1,
64,Triteleia laxa,1.1,,,,,
64,Vicia villosa,,,2.2,2,,
64,Vulpia myuros,,,,,,
NOTES:,Rebar needed quad 3.,,,,,,
65,Achyrachaena mollis,,,,,,
65,Aira caryophyllea,,,,,,
65,Amsinckia menziesii,,,,,,
65,Avena fatua,29,78,19,0.8,8,
65,Brodiaea elegans,,,,,,
65,Bromus diandrus,81,65,1,,,
65,Bromus hordeaceus,0.2,0.3,1,,,
65,Bromus madritensis,,,,,,
65,Calandrinia ciliata,,,,,,
65,Centaurea solstitialis,,,,,,
65,Cerastium glomeratum,,,,,,
65,Chamomilla suaveolens,,,,,,
65,Dichelostemma capitatum,,,,,,
65,Dodecatheon hendersonii,,,,,,
65,Erodium botrys,,,,,,
65,Erodium brachycarpum,,,,,,
65,Erodium cicutarium,,,,,,
65,Geranium dissectum,,,,,,
65,Gnaphalium californicum,,,,,,
65,Hemizonia congesta,,,,,,
65,Holocarpha virgata,,,,,,
65,Hordeum marinum,,,,,,
65,Hypochaeris glabra,,,,,,
65,Hypochaeris radicata,,,,,,
65,Lactuca serriola,,,,,,
65,Lepidium nitidum,,,,,,
65,Lolium multiflorum,,,,,,
65,Lotus wrangelianus,,,,,,
65,Lupinus bicolor,,,,,,
65,Medicago polymorpha,,,,,,
65,Melilotus indica,,,,,,
65,Phalaris paradoxa,,,,,,
65,Plagiobothrys nothofulvus,,,,,,
65,Plantago erecta,,,,,,
65,Senecio vulgaris,,,,,,
65,Sidalcea diploscypha,,,,,,
65,Silene gallica,,,,,,
65,Taeniatherum caput-medusae,,0.1,0.2,0.1,0.1,
65,Trifolium hirtum,,,,,,
65,Triteleia laxa,,,,,,
65,Vicia villosa,,,80,100,95,
65,Vulpia myuros,,,,,,
NOTES:,Rebar needed for all 5 quads. ,,,,,,
66,Aira caryophyllea,,,,,,
66,Amsinckia menziesii,,,,,,
66,Athysanus pusillus,,,,,,
66,Avena fatua,23,29,79,77,70,
66,Brodiaea elegans,,,,,,
66,Bromus diandrus,29,0.1,8,10,0.1,
66,Bromus hordeaceus,0.4,6,1,0.1,3,
66,Bromus madritensis,,,,,,
66,Calandrinia ciliata,,,,,,
66,Centaurea solstitialis,,,,0.1,,
66,Chamomilla suaveolens,,,,,,
66,Crassula connata,,,,,,
66,Dichelostemma capitatum,,,,,0.1,
66,Erodium brachycarpum,,,,,,
66,Erodium brachycarpum,,,,,,
66,Erodium cicutarium,,,,,,
66,Geranium dissectum,,,,0.2,,
66,Holocarpha virgata,,,,,,
66,Hordeum marinum,,,,,,
66,Hordeum murinum,,,,,,
66,Hypochaeris glabra,,,,,,
66,Lactuca serriola,,,,,,
66,Lepidium nitidum,,,,,,
66,Lolium multiflorum,,,,0.1,,
66,Lupinus bicolor,,,,,0.2,
66,Medicago polymorpha,,,,,,
66,Phalaris paradoxa,,,,,,
66,Plantago erecta,,,,,,
66,Rumex crispus,,,,,,
66,Senecio vulgaris,,,,,,
66,Silene gallica,,,,,,
66,Taeniatherum caput-medusae,6,36,,14,15,
66,Torilis arvensis,,,,,,
66,Trifolium hirtum,,,0.1,8,,
66,Triteleia laxa,,,,0.1,0.3,observed in flower nearby
66,Vicia villosa,,,,,,
66,Vulpia myuros,,,,,,
NOTES:,Rebar needed quads 2-3,,,,,,
67,Achillea millefolium,0.4,,,,15,
67,Achyrachaena mollis,,,,,,
67,Agoseris grandiflora,,,,,,
67,Allium serra,,,,,,
67,Athysanus pusillus,,,,,,
67,Avena fatua,17,7,10,3.5,17,
67,Bromus diandrus,39,37,83,64,25,
67,Bromus hordeaceus,,,,0.1,0.1,
67,Bromus madritensis,,,,,,
67,Cardamine oligosperma,,,,,,
67,Carduus pycnocephalus,,,,,,
67,Cerastium glomeratum,,,,,,
67,Chlorogalum pomeridianum,,,,,,
67,Clarkia purpurea,,,,,,
67,Claytonia parviflora,,,,,,
67,Collinsia sparsiflora,0.1,,,0.5,,
67,Cryptantha hispidula,,,,,,
67,Delphinium variegatum,,,,,,
67,Dodecatheon hendersonii,,,,,1,
67,Elymus elymoides,,,,,,
67,Epilobium brachycarpum,,,,,,
67,Erodium cicutarium,,,,,,
67,Euphorbia crenulata,,,0.1,,,
67,Filago gallica,,,,,,
67,Galium aparine,,1,,0.2,,
67,Galium murale,,0.1,,0.1,,
67,Geranium dissectum,,0.1,0.1,0.3,0.3,
67,Geranium molle,,,,,,
67,Lathyrus vestitus,,,,,1,
67,Linanthus bicolor,,,,,,
67,Lupinus bicolor,0.4,7,,1,0.2,
67,Lupinus microcarpus,,,,,,
67,Madia exigua,,,,0.1,0.3,
67,Medicago polymorpha,,,,,,
67,Melica californica,,4,,,,
67,Navarretia pubescens,,,,,,
67,Nemophila menziesii,,,,,,
67,Pectocarya pusilla,,,,0.1,,
67,Plectritis ciliosa,,,,,0.2,
67,Poa secunda,,,,,,
67,Ranunculus occidentalis,,,,,,
67,Sanicula bipinnata,,,,,,
67,Lactuca serriola,,,,,,
67,Stellaria media,,,,,,
67,Taeniatherum caput-medusae,,,,,0.1,
67,Torilis arvensis,5,2.2,0.6,0.9,1.5,
67,Trifolium bifidum,,,0.1,0.1,1.7,
67,Trifolium dubium,,,,,,
67,Trifolium gracilentum,,,,,,
67,Trifolium microdon,,,,0.1,,"ID uncertain, no flowers"
67,Trifolium willdenovii,,,,,,
67,Triteleia laxa,3,1,1.5,1.4,1,"not in flower within plot, but nearby"
67,Vicia villosa,2,0.3,23,24,,
67,Zigadenus fremontii,,,,,,
NOTES:,Rebar needed quads 3-4.,,,,,,
68,Achyrachaena mollis,,,,,0.1,
68,Agoseris grandiflora,,,,0.1,,"in fruit, ID uncertain"
68,Agoseris heterophylla,,,,,,
68,Amsinckia menziesii,,,,0.2,,
68,Aphanes occidentalis,,,,,,
68,Astragalus breweri,,,,,,
68,Athysanus pusillus,,,,,,
68,Avena fatua,12,10,30,19,26,
68,Brodiaea elegans,,,,,,
68,Bromus diandrus,17,0.2,,34,,
68,Bromus hordeaceus,1,0.3,0.1,8,2,
68,Bromus madritensis,,,,,,
68,Centaurea solstitialis,1.8,0.1,,0.2,19,
68,Cerastium glomeratum,,,,,,
68,Chlorogalum pomeridianum,,,,0.1,,
68,Clarkia purpurea,,,,,,
68,Claytonia parviflora,,,,,,
68,Collinsia sparsiflora,,,,,,
68,Dactylis glomerata,,,,,,
68,Delphinium variegatum,,,,,,
68,Dichelostemma capitatum,0.1,1,0.4,0.1,0.1,
68,Elymus elymoides,,,,,,
68,Elytrigia repens,,32,,,,
68,Epilobium brachycarpum,,,,,,
68,Erodium brachycarpum,,,,,,
68,Erodium cicutarium,,,,,,
68,Galium aparine,,,,,,
68,Galium murale,,0.1,0.2,0.1,0.1,
68,Geranium dissectum,0.2,,3,,0.1,
68,Hemizonia congesta,,,,0.2,,
68,Holocarpha virgata,,,1,0.9,3,
68,Hypochaeris glabra,,,,,,
68,Hypochaeris radicata,,,,,,
68,Lactuca serriola,,,,,,
68,Lolium multiflorum,,,,,,
68,Lotus wrangelianus,,,,,0.2,
68,Lupinus bicolor,0.1,0.3,0.1,0.2,4,
68,Madia gracilis,,,,,,
68,Medicago polymorpha,,,0.3,,0.3,
68,Melilotus indica,,,,,,
68,Nassella pulchra,,,,,,
68,Navarretia pubescens,,,,,,
68,Nemophila menziesii,,,,,,
68,Pectocarya pusilla,,,,,,
68,Phlox gracilis,,,,,0.1,
68,Plantago erecta,,,,,,
68,Plectritis ciliosa,,,0.1,,,
68,Ranunculus occidentalis,,,,,,
68,Sanicula bipinnata,,,,0.1,,
68,Silene gallica,,,,,,
68,Taeniatherum caput-medusae,0.1,12,1,0.5,11,
68,Torilis arvensis,,,,,,
68,Trifolium bifidum,,,4,0.5,0.3,
68,Trifolium depauperatum,,,,,,
68,Trifolium gracilentum,,0.3,,,,"no flowers, could be depauperatum"
68,Trifolium hirtum,9,4.5,11,6,12,
68,Trifolium microdon,,,,,0.1,
68,Triteleia laxa,,0.1,,,,"In fruit, ID uncertain - could be B. elegans"
68,Vicia villosa,65,,,16,,
68,Vulpia bromoides,,,,,,
68,Vulpia microstachys,,,,,,Could be V. myuros
68,Vulpia myuros,,,,,,
68,Zigadenus fremontii,,,,,,
NOTES:,Rebar needed quads 3 & 4. ,,,,,,
69,Agoseris heterophylla,,,,,,
69,Anagallis arvensis,,,,,,
69,Avena fatua,16,22,25,19,11,
69,Brodiaea elegans,0.1,,,,,
69,Bromus diandrus,,2,31,38,28,
69,Bromus hordeaceus,0.2,0.3,0.1,0.1,2.3,
69,Bromus madritensis,,,,,,
69,Calochortus superbus,,,,,,
69,Carduus pycnocephalus,,,,,,
69,Centaurea solstitialis,23,16,8,5,10,
69,Centaurium trichanthum,,,,,,
69,Cerastium glomeratum,,,,,,
69,Clarkia purpurea,,,,,,
69,Dichelostemma capitatum,0.1,0.1,,,0.1,
69,Epilobium brachycarpum,,,,,,
69,Erodium brachycarpum,,,,,,
69,Erodium cicutarium,,0.1,,,,
69,Galium murale,,1,,,0.2,
69,Geranium dissectum,0.3,0.3,4,0.9,,
69,Hemizonia congesta,1.9,,,,,
69,Hordeum murinum,,,,,,
69,Hypochaeris glabra,,,,,,
69,Lactuca serriola,0.1,0.2,,,,
69,Lolium multiflorum,1.3,0.3,,,,
69,Medicago polymorpha,0.4,,,,,
69,Melilotus indica,,,0.1,,,
69,Phalaris paradoxa,,,,,,
69,Phlox gracilis,,,,,,
69,Silene gallica,,,,,,
69,Taeniatherum caput-medusae,4,7,,,1.1,
69,Torilis arvensis,,,,,,
69,Trifolium dubium,,,,,,
69,Trifolium fucatum,0.3,,,,,ID uncertain
69,Trifolium hirtum,26,15,9,15,7,check switch from dubium 2011
69,Vicia villosa,2,,,,,
69,Zigadenus fremontii,,,,,,
NOTES:,Rebar needed quads 3 & 4. ,,,,,,
70,Achyrachaena mollis,,,,,,
70,Amsinckia menziesii,0.1,,,,,
70,Aphanes occidentalis,,,,,,
70,Athysanus pusillus,,,,,,
70,Avena fatua,13,75,42,16,5,
70,Brodiaea elegans,,,,,,
70,Bromus diandrus,13,,,33,18,
70,Bromus hordeaceus,15,14,0.1,,,
70,Bromus madritensis,,,,,,
70,Calochortus sp.,,,,,,
70,Centaurea solstitialis,0.3,0.1,0.5,0.1,0.4,
70,Cerastium vulgare,,,,,,
70,Chlorogalum pomeridianum,,,1.5,,,
70,Clarkia purpurea,,,,,,
70,Claytonia parviflora,,,,,,
70,Daucus pusillus,,,,,,
70,Dichelostemma capitatum,,0.2,0.1,0.2,,
70,Epilobium brachycarpum,,,,,,
70,Erodium cicutarium,0.1,,,,0.1,
70,Galium aparine,,,,,,
70,Geranium dissectum,1,0.1,0.4,0.2,,
70,Hemizonia congesta,,0.9,0.3,,,
70,Hordeum marinum,,,,,,
70,Hordeum murinum,,,,,,
70,Hypochaeris glabra,,,,,,
70,Lactuca serriola,,0.1,,,,
70,Lepidium nitidum,,,,,,
70,Lolium multiflorum,,,,,,
70,Lupinus bicolor,0.2,0.3,0.6,,2,
70,Lupinus microcarpus,,,,,,
70,Medicago polymorpha,,0.1,,,,
70,Melilotus indica,,,,,,
70,Nassella pulchra,,,,,,
70,Plantago erecta,,,,,,
70,Sanicula bipinnata,,,,,,
70,Stellaria media,0.1,,,,,ID uncertain
70,Taeniatherum caput-medusae,1,4,4,0.1,0.6,
70,Torilis arvensis,,,,, ,
70,Trifolium dubium,,,,,,
70,Trifolium hirtum,25,18,14,2,32,
70,Triteleia laxa,,,,,,
70,Vicia villosa,,,13,75,,
70,Vulpia myuros,,,,,,
70,Zigadenus fremontii,,0.2,0.9,,,
NOTES:,Reset quad 2 and added rebar. May be in slightly different location from original.,,,,,,
71,Achyrachaena mollis,2.7,1.8,,,,
71,Amsinckia menziesii,,,,,,
71,Aphanes occidentalis,,,,,,
71,Astragalus gambelianus,,,,,,
71,Athysanus pusillus,,,,,0.2,
71,Avena fatua,8,16,12,9,3,
71,Brodiaea elegans,,,,0.1,,
71,Bromus diandrus,,0.1,20,,1,
71,Bromus hordeaceus,0.1,3,0.1,8,18,
71,Bromus madritensis,,,,,,
71,Cardamine oligosperma,,,,,,
71,Carduus pycnocephalus,,,,,,
71,Castilleja attenuata,,,,,,
71,Centaurea solstitialis,,,,,,
71,Cerastium glomeratum,,,,,,
71,Clarkia purpurea,,0.1,0.1,0.4,0.3,
71,Collinsia sparsiflora,,,,,,
71,Delphinium variegatum,,,,,,
71,Dichelostemma capitatum,,0.1,,,,
71,Elymus elymoides,,,,,,
71,Epilobium brachycarpum,,,,,,
71,Erodium botrys,,,,,,
71,Erodium brachycarpum,,0.1,,0.1,0.2,
71,Erodium cicutarium,0.3,0.1,,0.4,,
71,Galium murale,,0.1,0.1,0.1,,
71,Geranium dissectum,0.8,13,40,22,18,
71,Holocarpha virgata,3,8,0.2,4,1.1,
71,Hypochaeris glabra,,,,,,
71,Lomatium utriculatum,0.3,,,,,
71,Lupinus bicolor,30,16,7,11,5.5,
71,Navarretia pubescens,,,,,,
71,Nemophila heterophylla,,,,,,
71,Phlox gracilis,,,,,,
71,Plagiobothrys nothofulvus,0.3,0.1,,0.1,0.8,
71,Plantago erecta,4,,,,,
71,Plectritis ciliosa,0.1,,,,,
71,Senecio vulgaris,,,,,,
71,Silene gallica,,,,,,
71,Stellaria media,,,,,,
71,Taeniatherum caput-medusae,9,30,44,60,24,
71,Torilis arvensis,,,0.1,,,
71,Trifolium bifidum,,,,,,
71,Trifolium depauperatum,,0.4,,0.1,,
71,Trifolium hirtum,0.2,0.1,,,,
71,Trifolium microdon,,0.1,1.2,2,,
71,Vicia villosa,,,1.4,,,
71,Vulpia microstachys,13,,,,,
71,Vulpia myuros,,,,,,
71,Wyethia glabra,,9,4,,,
NOTES:,Rebar added quads 2-4.,,,,,,
72,Amsinckia menziesii,,,,,,
72,Aphanes occidentalis,,,,,,
72,Athysanus pusillus,,,,0.1,,
72,Avena fatua,20,12,,0.3,3.5,
72,Brodiaea elegans,,,,,,
72,Bromus diandrus,2,0.3,12,55,39,
72,Bromus hordeaceus,10,2,0.1,2.5,0.1,
72,Bromus madritensis,,,25,,,
72,Cardamine oligosperma,,,,,,
72,Carduus pycnocephalus,0.7,0.5,,6,,
72,Centaurea solstitialis,7,9,0.2,,,
72,Clarkia purpurea,,,,0.2,0.1,
72,Dichelostemma capitatum,0.1,,,,,
72,Epilobium brachycarpum,,,,,,
72,Erodium brachycarpum,,,,0.1,,
72,Erodium cicutarium,0.4,0.1,,,,
72,Galium aparine,,,,,,
72,Galium murale,,0.1,0.1,,,
72,Geranium dissectum,23,24,28,21,16,
72,Holocarpha virgata,,0.5,2.7,2.8,0.5,
72,Hypochaeris glabra,,,,,,
72,Lactuca serriola,,2,0.2,0.4,0.1,
72,Lolium multiflorum,,,,,,
72,Lotus wrangelianus,,,,,,
72,Lupinus bicolor,7,11,2,0.2,0.2,
72,Madia exigua,,,,,,
72,Madia gracilis,,,,,,
72,Medicago polymorpha,,,,,,
72,Nassella pulchra,,,1,,,
72,Nemophila heterophylla,,,,,,
72,Plagiobothrys nothofulvus,,,0.1,,,
72,Senecio vulgaris,,,,,,
72,Taeniatherum caput-medusae,50,45,18,14,,
72,Torilis arvensis,,,,0.1,0.1,
72,Trifolium depauperatum,,,,,,
72,Trifolium gracilentum,0.1,,,,,
72,Trifolium hirtum,0.6,,,,,
72,Trifolium microdon,,,13,,,
72,Wyethia glabra,,11,8,60,,
NOTES:,Read uphill to downhill as indicated by tag. Need rebar quad 3. ,,,,,,
73,Achyrachaena mollis,,,,,,
73,Allium serra,,,,,,
73,Amsinckia menziesii,,,0.1,0.1,,
73,Athysanus pusillus,,0.1,,,,
73,Avena fatua,2,10,6,1,0.4,
73,Bromus diandrus,21,4,9,25,30,
73,Bromus hordeaceus,19,3,7,0.4,,
73,Bromus madritensis,,,,,,"Obs.lots in 2011, but very little 2009-10"
73,Carduus pycnocephalus,0.1,,,,,
73,Centaurea solstitialis,,,,,,
73,Chlorogalum pomeridianum,,,,,,
73,Clarkia purpurea,,,,,0.1,
73,Claytonia parviflora,,,,,,
73,Collinsia sparsiflora,,,,,,
73,Cryptantha hispidula,,,,,,
73,Dactylis glomerata,,,,,5,
73,Delphinium variegatum,,,,,,
73,Dichelostemma capitatum,,0.1,,,,
73,Epilobium brachycarpum,,,,,,
73,Erodium brachycarpum,,,,,,
73,Erodium cicutarium,,0.1,0.6,0.5,0.1,
73,Filago gallica,,,,,,
73,Galium aparine,,,,,,
73,Galium murale,0.1,,0.1,0.1,,
73,Geranium dissectum,0.6,0.2,,,,
73,Geranium molle,,,,28,0.1,
73,Hypochaeris glabra,,,,,,
73,Linanthus bicolor,,,,,,
73,Lolium multiflorum,,,0.5,0.1,,
73,Lomatium macrocarpum,,,,,,
73,Lomatium utriculatum,,,,,,
73,Lotus wrangelianus,,0.1,,,,
73,Lupinus bicolor,25,28,20,18,24,
73,Madia gracilis,,,,,,
73,Madia exigua,,,,,,
73,Medicago polymorpha,,,,,0.5,
73,Melica californica,,,,,,
73,Micropus californicus,,,,,,
73,Navarretia pubescens,,,,,,
73,Pectocarya pusilla,,,,,,
73,Phalaris paradoxa,,,,,,
73,Phlox gracilis,,,,,,
73,Plantago erecta,,,,,0.1,
73,Poa secunda,,,,0.5,,
73,Sanicula bipinnata,,,,,,
73,Senecio vulgaris,,0.1,0.1,,,
73,Lactuca serriola,,,,,,
73,Stellaria media,,,,,,
73,Taeniatherum caput-medusae,0.1,18,3.3,0.1,0.2,
73,Torilis arvensis,,,0.1,0.1,0.1,
73,Trifolium albopurpureum,,,,,,
73,Trifolium bifidum,,0.1,,5,41,
73,Trifolium gracilentum,,,,,,
73,Trifolium hirtum,78,83,78,13,,
73,Trifolium microdon,,0.1,3,,,
73,Vulpia microstachys,,0.1,1,0.1,0.1,
73,Vulpia myuros,,,,,,
NOTES:,Rebar quads 3-4.,,,,,,
74,Amsinckia menziesii,,,,,,
74,Aphanes occidentalis,,,,,,
74,Astragalus gambelianus,,,,,,
74,Athysanus pusillus,,,,,,
74,Avena fatua,0.4,0.8,4,0.4,23,
74,Brodiaea elegans,,,,,,
74,Bromus diandrus,,60,65,15,,
74,Bromus hordeaceus,1,0.6,,0.1,12,
74,Bromus madritensis,,,,,,
74,Carduus pycnocephalus,2,,0.2,,,
74,Castilleja densiflora,,,,,,
74,Centaurea solstitialis,2,2.3,1.3,,0.4,
74,Cirsium vulgare,,,,,,
74,Clarkia purpurea,,,,,,
74,Dichelostemma capitatum,,,,,,
74,Elytrigia repens,,,,50,14,
74,Epilobium brachycarpum,,,,,,
74,Erodium brachycarpum,,,,,,
74,Erodium cicutarium,,,,,,
74,Galium aparine,,,,,,
74,Galium murale,,,,,0.1,
74,Geranium dissectum,8,1.6,9,,0.9,
74,Holocarpha virgata,,,,,,
74,Hypochaeris glabra,,,,,,
74,Lactuca serriola,,,,0.2,,
74,Lolium multiflorum,,,,20,,
74,Lotus wrangelianus,,,,,,
74,Lupinus bicolor,0.1,,,,0.3,
74,Medicago polymorpha,,,,,,
74,Nassella pulchra,,,,,,
74,Plagiobothrys nothofulvus,,,,,,
74,Senecio vulgaris,,,,,,
74,Sidalcea diploscypha,,,,,,
74,Taeniatherum caput-medusae,12,9,15,12,40,
74,Torilis arvensis,,,,,,
74,Trifolium dubium,,,,,,
74,Trifolium gracilentum,,,,,,
74,Trifolium hirtum,1,4,0.1,,14,
74,Trifolium microdon,,,,,,
74,Vicia villosa,90,2.5,5,,,
74,Vulpia myuros,,,,,,
NOTES:,Rebar quads 2-4.,,,,,,
75,Achyrachaena mollis,,,,,,
75,Agoseris heterophylla,0.1,,,,,
75,Amsinckia menziesii,,,,,,
75,Aphanes occidentalis,,,,,,
75,Astragalus gambelianus,,,,,,
75,Athysanus pusillus,,,,,,
75,Avena fatua,8,1.8,4,2.5,0.6,
75,Bromus diandrus,0.5,33,75,,,
75,Bromus hordeaceus,10,19,7,19,15,
75,Bromus madritensis,1,,,0.1,,
75,Carduus pycnocephalus,,,,,0.7,
75,Castilleja densiflora,,,,,,
75,Centaurea solstitialis,0.3,0.4,0.4,0.1,3,
75,Cerastium glomeratum,,,,,,
75,Clarkia purpurea,,,,0.1,,
75,Claytonia parviflora,,,,,,
75,Collinsia sparsiflora,,,,,,
75,Crassula connata,,,,,,
75,Delphinium variegatum,,,,,,
75,Dichelostemma capitatum,,,,,,
75,Epilobium brachycarpum,,,,,,
75,Erodium brachycarpum,0.1,7,,4,,
75,Erodium cicutarium,0.7,6,5,7,,
75,Galium aparine,,,,,,
75,Galium murale,,0.1,,,,
75,Geranium dissectum,,,,,0.1,
75,Geranium molle,,,0.4,,,
75,Gilia tricolor,,0.1,,,,
75,Holocarpha virgata,,0.3,,1.8,,
75,Hypochaeris glabra,0.1,0.3,,22,,
75,Juncus sp.,,,,,,
75,Lactuca serriola,,,,,,
75,Linanthus bicolor,,,,0.1,,
75,Lolium multiflorum,,,,,,
75,Lomatium utriculatum,,,,,,
75,Lotus wrangelianus,,,,0.1,,
75,Lupinus bicolor,0.7,3,1.2,6,,
75,Lupinus microcarpus,,,,,,
75,Medicago polymorpha,,,,,,
75,Melilotus indica,,,,,,
75,Micropus californicus,0.1,,,,,
75,Navarretia pubescens,,,,0.2,,
75,Nemophila menziesii,,,,,,
75,Phlox gracilis,,,,,,
75,Plantago erecta,0.1,0.2,,0.1,,
75,Plectritis ciliosa,,,,,,
75,Rumex crispus,,,,,,
75,Senecio vulgaris,,,,,,
75,Stellaria media,,,,,,
75,Stellaria nitens,,,,,,
75,Taeniatherum caput-medusae,,6,1.2,15,,check 2nd sampling
75,Torilis arvensis,,0.2,0.5,,,
75,Trifolium gracilentum,,,,,,
75,Trifolium hirtum,73,,35,,0.2,
75,Trifolium microdon,,,,,,
75,Triphysaria eriantha,,0.1,,,,
75,Vicia villosa,,,,,97,
75,Vulpia microstachys,0.5,0.1,,,,
75,Vulpia myuros,,,,,,
NOTES:,Rebar quads 2-4.,,,,,,
76,Achyrachaena mollis,,,,,,
76,Agoseris grandiflora,,,,,,
76,Allium serra,,,,,,
76,Amsinckia menziesii,,0.1,0.1,,,
76,Athysanus pusillus,,,0.1,,,
76,Avena fatua,12,22,21,22,18,
76,Bromus diandrus,72,25,11,10,9,
76,Bromus hordeaceus,,0.1,,5,0.6,
76,Bromus madritensis,,,,,,
76,Bromus tectorum,,,,,,
76,Carduus pycnocephalus,,,,,,
76,Centaurea melitensis,,,,0.1,,not in flower could not ID 
76,Centaurea solstitialis,,,0.1,,0.2,
76,Chlorogalum pomeridianum,,,,,,
76,Clarkia purpurea,,,0.1,,,
76,Claytonia parviflora,,,,,,
76,Collinsia sparsiflora,,,0.2,,,
76,Dichelostemma capitatum,,,0.1,,,
76,Epilobium brachycarpum,,,,,,
76,Erodium brachycarpum,,,0.1,,,
76,Erodium cicutarium,,0.1,1,0.6,2.4,
76,Galium aparine,0.1,,0.1,,,
76,Galium murale,,,0.4,,,
76,Geranium dissectum,0.2,,,0.1,,
76,Geranium molle,,,0.2,,,
76,Gilia tricolor,,,,,,
76,Hypochaeris glabra,,,7,,,
76,Lactuca serriola,,,,,,
76,Lomatium marginatum,1.8,,,,,
76,Lotus wrangelianus,,,0.4,0.1,,
76,Lupinus bicolor,,26,,18,0.9,
76,Lupinus microcarpus,,,,,,
76,Madia exigua,,,,,,
76,Medicago polymorpha,,4,,,,
76,Melica californica,,,,,,
76,Melilotus indica,,,,,,
76,Micropus californicus,,,,,,
76,Navarretia pubescens,,,,,,
76,Phlox gracilis,,,,,,
76,Plantago erecta,,,,,,
76,Quercus douglasii,0.3,0.1,,,,
76,Ranunculus occidentalis,,,,,,
76,Sanicula bipinnata,,,0.1,,,
76,Lactuca serriola,,,,,,
76,Taeniatherum caput-medusae,,,2,0.1,,
76,Thysanocarpus curvipes,,,,,,
76,Torilis arvensis,1,0.1,0.1,0.1,,
76,Trifolium bifidum,0.1,,,22,,
76,Trifolium dubium,,,,,,
76,Trifolium gracilentum,,,,,,
76,Trifolium hirtum,,0.3,,,28,
76,Trifolium microcephalum,,,,,,
76,Vicia villosa,1,,,2,0.2,
76,Vulpia myuros,,,1,,0.1,
NOTES:,Rebar quad 3. ,,,,,,
77,Achyrachaena mollis,,,,0.1,0.1,
77,Agoseris grandiflora,,,,,,
77,Agoseris heterophylla,,,,,,
77,Aphanes occidentalis,,,,,,
77,Athysanus pusillus,,,0.1,,0.1,
77,Avena fatua,,3,35,20,7,
77,Brodiaea elegans,,,,,,
77,Bromus diandrus,25,33,,,,
77,Bromus hordeaceus,32,,8,12,27,
77,Bromus madritensis,,,,,,
77,Calochortus luteus,,,,,,
77,Cardamine oligosperma,,,,,,
77,Centaurea solstitialis,,,,,,
77,Cerastium glomeratum,,,,,,
77,Clarkia purpurea,,,,,,
77,Claytonia parviflora,,,,,,
77,Delphinium hesperium,,,,,0.6,
77,Dichelostemma capitatum,,0.4,1.1,2.6,1.3,
77,Epilobium brachycarpum,,,,,0.1,
77,Erodium botrys,,,,,,
77,Erodium brachycarpum,,,,,,
77,Erodium cicutarium,,,,,,
77,Euphorbia crenulata,0.4,,0.1,0.1,0.2,
77,Galium murale,,0.1,0.1,0.1,0.1,
77,Galium porrigens,,,,,,
77,Geranium dissectum,0.1,,0.8,0.1,0.7,
77,Geranium molle,,,,,,
77,Hemizonia congesta,,,,0.7,,
77,Holocarpha virgata,,,,,,
77,Lactuca serriola,,,,,,
77,Lupinus bicolor,6,,0.8,7,1.3,
77,Lupinus microcarpus,,,,,,
77,Madia exigua,,,,,,
77,Melilotus indica,,,,,,
77,Navarretia pubescens,,,,,,
77,Nemophila heterophylla,,,,,,
77,Perideridia kelloggii,,,,,,
77,Plantago erecta,,,,,,
77,Plectritis ciliosa,,,,,,
