Site,Spp,1,2,3,4,5,Notes
62,Taeniatherum caput-medusae,22.0,7.0,10.0,0.2,2.0,
62,Torilis arvensis,,,,,,
62,Trifolium hirtum,0.3,,0.8,0.2,5.0,
62,Triteleia laxa,,,,,,
62,Vicia villosa,,,,,,
62,Vulpia myuros,,,,,,
NOTES:,"Quad 2 remarked, but needs 1 more orange cap.",,,,,,
63,Achyrachaena mollis,,0.1,0.1,,0.1,
63,Agoseris heterophylla,,,0.5,,,
63,Allium serra,,,,,,
63,Astragalus rattanii var. jepsonianus,,,,,,
63,Athysanus pusillus,0.1,,0.1,,,
63,Avena fatua,18.0,25.0,4.0,32.0,14.0,
63,Brodiaea elegans,,,,,,
63,Bromus diandrus,,,,,,
63,Bromus hordeaceus,0.2,0.4,0.1,0.3,5.0,
63,Bromus madritensis,,,0.1,,,
63,Calochortus luteus,,,,,,
63,Calochortus superbus,,,,,,
63,Castilleja attenuata,,,,,,
63,Cerastium glomeratum,,,,,,
63,Chlorogalum pomeridianum,,,,,,
63,Clarkia purpurea,0.1,,0.1,,0.1,
63,Collinsia sparsiflora,,,,,,
63,Cryptantha hispidula,,,,,,
63,Daucus pusillus,,,,,,
63,Dichelostemma capitatum,0.4,1.3,0.1,,,
63,Dodecatheon hendersonii,,,,,,
63,Erodium botrys,,,,,,
63,Erodium brachycarpum,0.2,0.1,,0.4,,
63,Erodium cicutarium,,2.0,3.5,0.5,0.4,
63,Euphorbia crenulata,,,,0.3,,
63,Filago gallica,,,,,,
63,Galium murale,,0.3,0.1,0.1,0.2,
63,Gastridium ventricosum,,,,,,
63,Geranium dissectum,,,,0.1,,
63,Holocarpha virgata,,0.1,0.1,,,
63,Hypochaeris glabra,0.4,38.0,45.0,2.5,0.2,
63,Lasthenia californica,,,,,,
63,Lepidium nitidum,,,,,,
63,Linanthus bicolor,,,,,,
63,Lolium multiflorum,0.1,,,,,
63,Lomatium marginatum,0.2,0.6,,,,
63,Lotus wrangelianus,0.1,0.4,1.5,0.1,0.2,
63,Lupinus bicolor,0.1,0.2,0.2,0.1,,
63,Madia gracilis,,,,,,
63,Medicago polymorpha,,,0.5,,,
63,Micropus californicus,0.4,0.1,4.1,0.5,0.3,
63,Nassella pulchra,0.6,3.0,3.0,5.0,1.0,
63,Navarretia pubescens,,,,,,
63,Phlox gracilis,,,,,,
63,Plantago erecta,0.1,,0.4,,,
63,Poa secunda,,,,,,
63,Ranunculus occidentalis,,,,,,
63,Sanicula bipinnata,0.1,0.1,,0.1,,
63,Sanicula bipinnatifida,,,,,,
63,Senecio vulgaris,,0.1,0.2,,,
63,Silene gallica,,,,,,
63,Sisyrinchium bellum,,,0.1,3.3,,
63,Taeniatherum caput-medusae,3.0,0.7,3.0,8.0,18.0,
63,Torilis arvensis,,,0.1,,,
63,Trifolium bifidum,,,0.2,0.1,,
63,Trifolium depauperatum,0.1,,,,,
63,Trifolium gracilentum,0.2,0.1,16.0,13.0,0.1,
63,Trifolium hirtum,,,,,0.1,
63,Trifolium microdon,,,,,,
63,unk bulb,,,,,,
63,Triteleia laxa,,,,,,
63,Vulpia microstachys,4.0,,0.1,,,
63,Vulpia myuros,,,,,,
63,Unknown Calochortus,,,,,,
63,Unknown Liliac,,,,,,
NOTES:,Needs new tag! Read from end with NO wooden stake to match previous data. Needs one more rebar cap. ,,,,,,
64,Achyrachaena mollis,,,,,,
64,Athysanus pusillus,,,,,,
64,Avena barbata,,,,,,
64,Avena fatua,13.0,9.0,10.0,7.0,16.0,
64,Bellardia trixago,,,,,,
64,Bromus diandrus,,,,,,
64,Bromus hordeaceus,0.6,5.0,0.5,0.1,0.1,
64,Bromus madritensis,,,,,,
64,Calochortus luteus,,0.1,,,,
64,Centaurea solstitialis,,,,,,
64,Cerastium glomeratum,,,,,,
64,Chlorogalum pomeridianum,,0.9,0.4,,,
64,Clarkia purpurea,,,,,,
64,Dichelostemma capitatum,0.3,0.8,0.1,,,
64,Epilobium brachycarpum,,,,,,
64,Erodium brachycarpum,,,,,,
64,Erodium cicutarium,,0.1,0.1,,,
64,Euphorbia crenulata,0.2,,,,,
64,Evax sparsiflora,,,,,,
64,Galium aparine,,,,,,
64,Galium murale,,,,,,
64,Geranium dissectum,,,,,,
64,Gnaphalium californicum,,,,,,
64,Hesperevax sparsiflora,,,,,,
64,Holocarpha virgata,,,,,,
64,Hypochaeris glabra,,,,,,
64,Lactuca serriola,0.2,,,,,
64,Lolium multiflorum,,0.2,,,,
64,Lotus wrangelianus,,,,,,
64,Lupinus bicolor,,,,,,
64,Lupinus microcarpus,,,,,,
64,Madia gracilis,,,,,,
64,Medicago polymorpha,,,,0.1,,
64,Micropus californicus,,,,,,
64,Microseris douglasii,,,,,,
64,Nassella pulchra,,1.5,,2.0,,
64,Navarretia pubescens,,,,,,
64,Phalaris paradoxa,,,,,,
64,Plantago erecta,,,,,,
64,Sanicula bipinnata,,0.3,,,,
64,Senecio vulgaris,,,,,,
64,Sidalcea diploscypha,,,,,,
64,Silene gallica,,,,,,
64,Stellaria nitens,,,,,,
64,Taeniatherum caput-medusae,15.0,6.0,1.2,9.0,5.5,
64,Torilis arvensis,,,,,,
64,Trifolium hirtum,0.1,1.2,,0.1,0.3,
64,Triteleia laxa,,,,,,
64,Vicia villosa,,,,,,
64,Vulpia myuros,,,,,,
64,Unknown Filago,,,,,,
NOTES:,Lots of gopher disturbance at quad 4. Quad 5 needs rebar cap. ,,,,,,
65,Achyrachaena mollis,,,,,,
65,Aira caryophyllea,,,,,,
65,Amsinckia menziesii,,,,,,
65,Avena fatua,55.0,30.0,60.0,50.0,70.0,
65,Bromus diandrus,44.0,26.0,2.0,,,
65,Bromus hordeaceus,0.6,1.5,0.4,2.5,4.5,
65,Bromus madritensis,,,,,,
65,Calandrinia ciliata,,,,,,
65,Centaurea solstitialis,,,,,,
65,Cerastium glomeratum,,,,,,
65,Chamomilla suaveolens,,,,,,
65,Dichelostemma capitatum,,,,,0.1,
65,Dodecatheon hendersonii,,,,,,
65,Erodium botrys,,,,,,
65,Erodium brachycarpum,,,,,,
65,Erodium cicutarium,,,,,,
65,Geranium dissectum,,,,,,
65,Gnaphalium californicum,,,,,,
65,Hemizonia congesta,,,,,,
65,Holocarpha virgata,,,,,,
65,Hordeum marinum,,,,,,
65,Hypochaeris glabra,,,,,,
65,Hypochaeris radicata,,,,,,
65,Lactuca serriola,,0.3,0.1,0.1,,
65,Lepidium nitidum,,,,,,
65,Lolium multiflorum,,0.2,,,,
65,Lotus wrangelianus,,,,,,
65,Lupinus bicolor,,,,,,
65,Medicago polymorpha,,,,,,
65,Melilotus indica,,,,,,
65,Phalaris paradoxa,,,,,,
65,Plagiobothrys nothofulvus,,,,,,
65,Plantago erecta,,,,,,
65,Senecio vulgaris,,,,,,
65,Sidalcea diploscypha,,,,,,
65,Silene gallica,,,,,,
65,Taeniatherum caput-medusae,,4.0,29.0,18.0,18.0,
65,Trifolium hirtum,,,,,,
65,Triteleia laxa,,,,,,
65,Vicia villosa,,,3.5,8.0,7.5,
65,Vulpia myuros,,,,,,
65,Brodiaea elegans,,,0.1,,,
NOTES:,Needs taller PVC to mark plots. ,,,,,,
66,Aira caryophyllea,,,,,,
66,Amsinckia menziesii,,,,,,
66,Athysanus pusillus,,,,,,
66,Avena fatua,6.0,27.0,24.0,26.0,40.0,
66,Brodiaea elegans,,,,,,
66,Bromus diandrus,60.0,,55.0,1.2,,n
66,Bromus hordeaceus,0.1,3.5,0.3,0.8,0.4,
66,Bromus madritensis,,,,,,
66,Calandrinia ciliata,,,,,,
66,Centaurea solstitialis,,,,,,
66,Chamomilla suaveolens,,,,,,
66,Crassula connata,,,,,,
66,Dichelostemma capitatum,,,,,,
66,Erodium brachycarpum,,,,,,
66,Erodium brachycarpum,,,,,,
66,Erodium cicutarium,,,,,,
66,Geranium dissectum,,,,0.6,,
66,Holocarpha virgata,,,,,,
66,Hordeum marinum,,,,,,
66,Hordeum murinum,,,,,,
66,Hypochaeris glabra,,,,,,
66,Lactuca serriola,,0.1,0.1,0.2,0.8,
66,Lepidium nitidum,,,,,,
66,Lolium multiflorum,,0.3,,,0.1,
66,Lupinus bicolor,,,,,,
66,Medicago polymorpha,,,,,,
66,Phalaris paradoxa,,,,,,
66,Plantago erecta,,,,,,
66,Rumex crispus,,,,,,
66,Senecio vulgaris,,,,,,
66,Silene gallica,,,,,,
66,Taeniatherum caput-medusae,4.0,70.0,8.0,6.0,0.5,
66,Torilis arvensis,,,,,,
66,Trifolium hirtum,,0.3,,3.0,0.5,
66,Triteleia laxa,,,,,,
66,Vicia villosa,,,,,,
66,Vulpia myuros,,,,,,
NOTES:,,,,,,,
67,Achillea millefolium,0.4,,,,4.0,
67,Achyrachaena mollis,,0.1,,0.7,1.4,
67,Agoseris grandiflora,0.4,0.6,,,0.5,
67,Allium serra,,,,,,
67,Athysanus pusillus,,,,,,
67,Avena fatua,22.0,25.0,37.0,12.0,10.0,
67,Bromus diandrus,,,,,,
67,Bromus hordeaceus,0.1,,,,,
67,Bromus madritensis,19.0,16.0,2.0,13.0,14.0,
67,Cardamine oligosperma,,,,,,
67,Carduus pycnocephalus,,,,,,
67,Cerastium glomeratum,,,,,,
67,Chlorogalum pomeridianum,,,,,,
67,Clarkia purpurea,,,,,0.1,
67,Claytonia parviflora,,,,,,
67,Collinsia sparsiflora,0.1,,0.2,,,
67,Cryptantha hispidula,,,,,,
67,Delphinium variegatum,,,,,,
67,Dodecatheon hendersonii,,,,,,
67,Elymus elymoides,,,,,,
67,Epilobium brachycarpum,,,,,,
67,Erodium cicutarium,,,,,,
67,Euphorbia crenulata,,,0.4,,,
67,Filago gallica,,,,,,
67,Galium aparine,,0.2,0.1,0.1,,
67,Galium murale,,,,,,
67,Geranium dissectum,,0.4,0.1,0.9,0.3,
67,Geranium molle,,,,,,
67,Lathyrus vestitus,,,,,8.0,all had 1 tendril
67,Linanthus bicolor,,0.1,,,0.3,
67,Lupinus bicolor,,0.3,,0.4,,
67,Lupinus microcarpus,,,,,,
67,Madia exigua,,,,,,
67,Medicago polymorpha,,,,0.5,3.5,
67,Melica californica,,0.2,,,,
67,Navarretia pubescens,,,,,,
67,Nemophila menziesii,,,,,,
67,Pectocarya pusilla,,,,,,
67,Plectritis ciliosa,,,,,0.9,
67,Poa secunda,,,,,,
67,Ranunculus occidentalis,,,,,,
67,Sanicula bipinnata,,,,,,
67,Sonchus oleraceus,,,,,,
67,Stellaria media,,,,,,
67,Taeniatherum caput-medusae,,,,,0.4,
67,Torilis arvensis,2.3,6.0,2.3,0.8,0.2,
67,Trifolium bifidum,,,,0.3,,
67,Trifolium dubium,,,,,,
67,Trifolium gracilentum,,,,,,
67,Trifolium microdon,,,,0.1,,
67,Trifolium willdenovii,,,,,0.1,
67,Triteleia laxa,1.0,,0.2,0.7,0.4,check ID - no flowers (1rst visit). Second visit not observed! 
67,Vicia villosa,0.2,0.3,0.8,1.2,,all had 2 tendrils
67,Zigadenus fremontii,,,,,,
67,Unknown opp lvs white flowers,,,,,,
NOTES:,Needs taller PVC to mark quads. ,,,,,,
68,Achyrachaena mollis,,,,,,
68,Agoseris grandiflora,,,,,,
68,Agoseris heterophylla,,,,,,
68,Amsinckia menziesii,,,,0.1,,
68,Aphanes occidentalis,,,,,,
68,Astragalus breweri,,,,,,
68,Athysanus pusillus,,,,,,
68,Avena fatua,26.0,13.0,8.0,15.0,15.0,
68,Brodiaea elegans,,0.2,,,,
68,Bromus diandrus,8.0,0.6,,4.0,,
68,Bromus hordeaceus,20.0,10.0,0.1,9.0,2.0,
68,Bromus madritensis,,,,,,"Obs. 2011, but not 2009-10"
68,Centaurea solstitialis,2.0,0.1,,,9.0,
68,Cerastium glomeratum,,,,,,
68,Chlorogalum pomeridianum,,,,0.1,,
68,Clarkia purpurea,,,,0.1,0.1,
68,Claytonia parviflora,,,,,,
68,Collinsia sparsiflora,,,,,,
68,Dactylis glomerata,,,,,,
68,Delphinium variegatum,,,,,,
68,Dichelostemma capitatum,0.3,0.3,0.1,,0.1,
68,Elymus elymoides,,,,,,
68,Elytrigia repens,,30.0,,,,
68,Epilobium brachycarpum,,,,,,
68,Erodium brachycarpum,,,,,,
68,Erodium cicutarium,,,,,,
68,Galium aparine,,,,,0.2,
68,Galium murale,,1.0,0.2,0.2,,
68,Geranium dissectum,0.1,0.1,1.0,,0.1,
68,Hemizonia congesta,,,0.1,0.4,0.4,
68,Holocarpha virgata,,,0.6,1.3,1.3,
68,Hypochaeris glabra,,,,,,
68,Hypochaeris radicata,,,,,,
68,Lotus wrangelianus,,,,,,
68,Lupinus bicolor,,0.1,0.1,,0.1,
68,Madia gracilis,,,,,,
68,Medicago polymorpha,,,0.1,,0.1,
68,Melilotus indica,,,,,,
68,Nassella pulchra,,,,,,
68,Navarretia pubescens,,,,,,
68,Nemophila menziesii,,,,,,
68,Pectocarya pusilla,,,,,,
68,Phlox gracilis,,,0.1,,0.1,
68,Plantago erecta,,,,,,
68,Plectritis ciliosa,,,,,,
68,Ranunculus occidentalis,,,,,,
68,Sanicula bipinnata,,,,0.1,,
68,Silene gallica,,,,,,
68,Taeniatherum caput-medusae,2.0,13.0,0.4,4.0,40.0,
68,Torilis arvensis,,,,0.1,,
68,Trifolium bifidum,,0.1,1.0,2.0,0.3,
68,Trifolium depauperatum,,,,,,
68,Trifolium gracilentum,,,,,,
68,Trifolium hirtum,13.0,9.0,84.0,4.0,7.0,
68,Trifolium little tiny purple with white tips,,,,,,
68,Trifolium microdon,,,,,,
68,Triteleia laxa,,,,,,
68,Vicia villosa,31.0,,,35.0,,
68,Vulpia bromoides,,,,,,
68,Vulpia microstachys,,,0.1,,,Could be V. myuros
68,Vulpia myuros,,,,,,
68,Zigadenus fremontii,,,,,,
68,unk grass1,,,,,,
68,unk grass2 (hairy),,,,,,
68,Unknown from site 71,,,,,,
68,Lactuca serriola,0.1,,,,,
68,Lolium multiflorum,,,,,0.1,
NOTES:,Needs taller PVC to mark quads. ,,,,,,
69,Agoseris heterophylla,,,,,,
69,Anagallis arvensis,,,,,,
69,Avena fatua,2.0,7.0,1.5,2.0,3.0,
69,Brodiaea elegans,,,,,0.1,
69,Bromus diandrus,,,,,,
69,Bromus hordeaceus,0.2,0.3,,0.1,4.0,
69,Bromus madritensis,,8.0,60.0,32.0,14.0,
69,Calochortus superbus,0.1,,,,,
69,Carduus pycnocephalus,,,0.3,0.4,0.3,
69,Centaurea solstitialis,7.0,9.0,3.4,15.0,24.0,
69,Centaurium trichanthum,,,,,,
69,Cerastium glomeratum,,,,,,
69,Clarkia purpurea,,,,,,
69,Dichelostemma capitatum,0.2,,,,,
69,Epilobium brachycarpum,,,,,,
69,Erodium brachycarpum,,,,,,
69,Erodium cicutarium,,0.2,,,,
69,Galium murale,,0.3,0.1,,,
69,Geranium dissectum,0.9,0.4,0.2,0.3,0.3,
69,Hemizonia congesta,,,,,,
69,Hordeum murinum,,,,,,
69,Hypochaeris glabra,,,,,,
69,Lactuca serriola,,,,,,
69,Lolium multiflorum,1.1,0.5,,,0.1,
69,Medicago polymorpha,0.2,0.1,,0.7,,
69,Melilotus indica,,,,,,
69,Phalaris paradoxa,,,,,,
69,Phlox gracilis,,,,,,
69,Silene gallica,,,,,,
69,Sonchus asper,,,,,,
69,Taeniatherum caput-medusae,1.8,0.2,,,0.6,
69,Torilis arvensis,,,,,,
69,Trifolium dubium,,,,,,
69,Trifolium hirtum,3.0,0.2,0.2,18.0,6.0,dubium recorded last year!?
69,Zigadenus fremontii,,,,,,
69,Vicia villosa,0.4,,,,,
NOTES:,Needs taller PVC to mark quads. ,,,,,,
70,Achyrachaena mollis,,,,,,
70,Amsinckia menziesii,,,,,,
70,Aphanes occidentalis,,,,,,
70,Athysanus pusillus,,,,,,
70,Avena fatua,9.0,86.0,68.0,64.0,12.0,
70,Brodiaea elegans,,,,,,
70,Bromus diandrus,,,,,,
70,Bromus hordeaceus,0.5,0.2,0.1,0.2,0.8,
70,Bromus madritensis,20.0,,,,3.0,
70,Calochortus sp.,,,,,,
70,Centaurea solstitialis,,0.2,,0.4,0.5,
70,Cerastium vulgare,,,,,,
70,Chlorogalum pomeridianum,,,,,,
70,Clarkia purpurea,,,,,,
70,Claytonia parviflora,,,,,,
70,Daucus pusillus,,,,,,
70,Dichelostemma capitatum,,,0.2,,,
70,Epilobium brachycarpum,,,,,,
70,Erodium cicutarium,,,,,,
70,Galium aparine,,,,,,
70,Geranium dissectum,0.1,0.1,2.3,1.4,,
70,Hemizonia congesta,,,,,,
70,Hordeum marinum,,,,,,
70,Hordeum murinum,,,,,,
70,Hypochaeris glabra,,,,,,
70,Lactuca serriola,,,,,,
70,Lepidium nitidum,,,,,,
70,Lolium multiflorum,,,0.1,,,
70,Lupinus bicolor,,0.1,0.1,,,
70,Lupinus microcarpus,,,,,,
70,Lupinus nanus,,,,,,
70,Medicago polymorpha,,0.2,,,,
70,Melilotus indica,,,,,,
70,Nassella pulchra,,,,,,
70,Plantago erecta,,,,,,
70,Sanicula bipinnata,,,,,,
70,Stellaria media,,,,,,
70,Taeniatherum caput-medusae,0.4,0.3,0.3,0.1,0.2,
70,Torilis arvensis,,,,,,
70,Trifolium dubium,,,,,,
70,Trifolium hirtum,2.5,0.4,6.5,0.3,7.0,
70,Triteleia laxa,,,,,,
70,Vicia villosa,,,6.0,6.5,,
70,Vulpia myuros,,,,,,
70,Zigadenus fremontii,,,,,,
70,Unknown grass,,,,,,
70,Unknown Lupinus,,,,,,
70,Unknown Liliaceae,,,,,,
NOTES:,Sampled downhill to uphill. Needs taller PVC for quads.,,,,,,
71,Achyrachaena mollis,21.0,3.5,,,,
71,Amsinckia menziesii,,,,,,
71,Aphanes occidentalis,,,,,,
71,Astragalus gambelianus,,,,,,
71,Athysanus pusillus,,,,,,
71,Avena fatua,3.0,3.5,12.0,8.0,10.0,
71,Brodiaea elegans,,,,,,
71,Bromus diandrus,,,,,,
71,Bromus hordeaceus,0.1,0.2,,0.4,2.3,
71,Bromus madritensis,,,1.0,0.1,0.1,
71,Cardamine oligosperma,,,,,,
71,Carduus pycnocephalus,,,,,,
71,Castilleja attenuata,,,,,,
71,Centaurea solstitialis,,,,,0.1,
71,Cerastium glomeratum,,,,,,
71,Clarkia purpurea,0.1,0.2,0.2,0.2,,
71,Collinsia sparsiflora,,,,,,
71,Delphinium variegatum,0.2,,,,,
71,Dichelostemma capitatum,,,0.1,,,
71,Elymus elymoides,,,,,,
71,Epilobium brachycarpum,,,,,,
71,Erodium brachycarpum,,,0.2,0.1,0.2,
71,Erodium botrys,,,,,,
71,Erodium cicutarium,0.8,0.2,,,,
71,Galium murale,,1.3,1.2,0.1,,
71,Geranium dissectum,2.8,2.4,12.0,3.3,2.5,
71,Holocarpha virgata,7.0,9.0,,,0.2,
71,Hypochaeris glabra,,0.3,,,,
71,Lomatium utriculatum,0.2,,,,,
71,Lupinus bicolor,1.5,4.0,,,,
71,Navarretia pubescens,,,,,,
71,Nemophila heterophylla,,,,,,
71,Phlox gracilis,,,,,,
71,Plagiobothrys nothofulvus,0.4,0.2,,0.1,0.1,
71,Plantago erecta,3.0,0.9,,,,
71,Senecio vulgaris,,,,,,
71,Silene gallica,,,,,,
71,Stellaria media,,,,,,
71,Taeniatherum caput-medusae,1.6,7.0,12.0,64.0,11.0,
71,Torilis arvensis,,,,,,
71,Trifolium depauperatum,,,,,,
71,Trifolium hirtum,4.0,0.8,0.3,,0.2,
71,Trifolium microdon,,,,0.2,,
71,Vicia villosa,,,0.3,,,
71,Vulpia microstachys,3.5,0.1,,,,
71,Vulpia myuros,,,,,,
71,Wyethia glabra,,7.0,2.5,,,
71,"Unknown deeply cut, hairy",,,,,,
71,Trifolium bifidum,,,0.1,,,
71,Plectritis ciliosa,0.1,,,,,
NOTES:,,,,,,,
72,Amsinckia menziesii,,,,,,
72,Aphanes occidentalis,,,,,,
72,Athysanus pusillus,,,,,,
72,Avena fatua,30.0,3.0,,0.1,0.3,
72,Brodiaea elegans,,,,,,
72,Bromus diandrus,0.1,0.1,2.0,0.2,0.1,
72,Bromus hordeaceus,0.5,1.0,0.1,0.2,,
72,Bromus madritensis,0.1,,30.0,1.0,50.0,
72,Cardamine oligosperma,,,,,,
72,Carduus pycnocephalus,,0.4,0.4,5.0,,
72,Centaurea solstitialis,1.0,5.0,,,,
72,Clarkia purpurea,,,,,,
72,Dichelostemma capitatum,,,,,,
72,Epilobium brachycarpum,,,,,,
72,Erodium brachycarpum,,,,,,
72,Erodium cicutarium,1.1,,0.1,,,
72,Galium aparine,,,,,,
72,Galium murale,,0.3,0.1,0.2,,
72,Geranium dissectum,4.0,4.0,33.0,3.8,4.5,
72,Holocarpha virgata,,0.4,0.1,,,
72,Hypochaeris glabra,,,,,,
72,Lactuca serriola,,0.1,,0.1,,
72,Lotus wrangelianus,,,,,,
72,Lupinus bicolor,0.2,,,,,
72,Madia gracilis,,,,,,
72,Madia exigua,,,,,,
72,Medicago polymorpha,1.0,,,,,
72,Nassella pulchra,,,2.0,,,
72,Nemophila heterophylla,,,,,,
72,Plagiobothrys nothofulvus,,,,,,
72,Senecio vulgaris,,,,,,
72,Taeniatherum caput-medusae,35.0,50.0,22.0,40.0,28.0,
72,Torilis arvensis,,,0.1,0.5,,
72,Trifolium depauperatum,,,,,,
72,Trifolium gracilentum,,,,,,
72,Trifolium hirtum,0.3,,,,,
72,Trifolium microdon,,,,,,
72,Wyethia glabra,,2.0,4.0,,,
72,Lolium multiflorum,,,,0.1,,
NOTES:,Read read uphill to downhill as indicated by tag,,,,,,
73,Achyrachaena mollis,,,,0.2,,
73,Allium serra,,,,,,
73,Amsinckia menziesii,,,,0.1,,
73,Athysanus pusillus,,,,,,
73,Avena fatua,1.6,0.9,0.5,0.9,0.2,
73,Bromus diandrus,1.3,,0.4,7.0,6.0,
73,Bromus hordeaceus,30.0,2.0,0.6,4.0,0.8,
73,Bromus madritensis,,,,,,"Obs.lots in 2011, but very little 2009-10"
73,Carduus pycnocephalus,,,,,,
73,Centaurea solstitialis,,,,,,
73,Chlorogalum pomeridianum,,,,,,
73,Clarkia purpurea,,,,,,
73,Claytonia parviflora,,,,,,
73,Collinsia sparsiflora,,,,,,
73,Cryptantha hispidula,,,,,,
73,Dactylis glomerata,,,,,12.0,
73,Delphinium variegatum,,,,,,
73,Dichelostemma capitatum,,0.1,,,,
73,Epilobium brachycarpum,,,,,,
73,Erodium brachycarpum,0.1,,,,,
73,Erodium cicutarium,,,0.5,0.2,0.1,
73,Filago gallica,,,,,,
73,Galium aparine,,,,,,
73,Galium murale,1.6,,,0.1,0.1,
73,Geranium dissectum,0.4,0.1,0.1,0.3,,
73,Geranium molle,,,,12.0,0.1,
73,Hypochaeris glabra,,,,,,
73,Linanthus bicolor,,,,,,
73,Lolium multiflorum,0.1,,0.8,0.2,,
73,Lomatium macrocarpum,,,,,,
73,Lomatium utriculatum,,,,,,
73,Lotus wrangelianus,,,,,,
73,Lupinus bicolor,,0.5,,,,
73,Lupinus nanus,,,,,,
73,Madia gracilis,,,,,,
73,Madia exigua,,,,,,
73,Medicago polymorpha,,,,,2.0,
73,Melica californica,,,,,,
73,Micropus californicus,,,,,,
73,Navarretia pubescens,,0.1,,,,
73,Pectocarya pusilla,,,,,,
73,Phalaris paradoxa,,,,,,
73,Phlox gracilis,,,,,,
73,Plantago erecta,,,,,0.1,
73,Poa secunda,,,,0.3,,
73,Sanicula bipinnata,,,,,,
73,Senecio vulgaris,,,,0.1,,
73,Sonchus oleraceus,,,,,,
73,Stellaria media,,,,,,
73,Taeniatherum caput-medusae,0.2,5.0,0.5,2.5,,
73,Torilis arvensis,,,0.1,0.6,0.2,
73,Trifolium albopurpureum,,,,,,
73,Trifolium bifidum,,,,6.0,16.0,
73,Trifolium gracilentum,,,,,,
73,Trifolium hirtum,43.0,84.0,36.0,2.0,,
73,Trifolium microdon,,0.1,1.0,,,
73,Vulpia microstachys,,,,,,
73,Vulpia myuros,,0.5,0.5,0.1,,
NOTES:,,,,,,,
74,Aphanes occidentalis,,,,,,
74,Astragalus gambelianus,,,,,,
74,Athysanus pusillus,,,,,,
74,Avena fatua,0.3,0.3,0.1,3.0,4.0,
74,Brodiaea elegans,,0.1,,,,
74,Bromus diandrus,,,,,,
74,Bromus hordeaceus,2.0,23.0,6.0,1.3,21.0,
74,Bromus madritensis,,90.0,11.0,,,
74,Carduus pycnocephalus,5.0,0.4,0.2,,,
74,Castilleja densiflora,,,,,,
74,Centaurea solstitialis,26.0,7.0,17.0,15.0,3.5,
74,Cirsium vulgare,,,,,,
74,Clarkia purpurea,,,,,,
74,Dichelostemma capitatum,0.1,,0.1,,0.1,
74,Epilobium brachycarpum,,,,,,
74,Erodium brachycarpum,,,,,,
74,Erodium cicutarium,,,0.6,,0.1,
74,Galium aparine,,,,,,
74,Galium murale,0.2,0.1,0.1,,0.1,
74,Geranium dissectum,12.0,2.2,44.0,0.4,0.4,
74,Holocarpha virgata,,,,,,
74,Hypochaeris glabra,,,,,,
74,Lactuca serriola,,,,,,
74,Lolium multiflorum,0.1,,,,,
74,Lotus wrangelianus,,,,,,
74,Lupinus bicolor,,,0.1,,0.1,
74,Medicago polymorpha,,,0.2,,,
74,Nassella pulchra,,,,,,
74,Plagiobothrys nothofulvus,,,,,,
74,Senecio vulgaris,,,,,,
74,Taeniatherum caput-medusae,11.0,14.0,14.0,40.0,10.0,
74,Torilis arvensis,,,,,,
74,Trifolium dubium,,,,,,
74,Trifolium gracilentum,,,0.2,,,
74,Trifolium hirtum,0.3,9.0,4.0,2.3,62.0,
74,Trifolium microdon,,,,,,
74,Vicia villosa,4.0,,,,,
74,Vulpia myuros,,,,,,
74,Sidalcea diploscypha,,,0.2,,,
74,Amsinckia menziesii,,,0.1,,,
74,Elytrigia repens,,,,1.7,,
NOTES:,,,,,,,
75,Achyrachaena mollis,,,,0.1,,
75,Agoseris heterophylla,0.2,0.2,,,,
75,Amsinckia menziesii,,,,,,
75,Aphanes occidentalis,,,,,,
75,Astragalus gambelianus,,,,,,
75,Athysanus pusillus,0.1,,,,,
75,Avena fatua,9.0,0.9,14.0,6.0,4.0,
75,Bromus diandrus,,,,,,
75,Bromus hordeaceus,4.0,35.0,4.5,7.0,,
75,Bromus madritensis,0.2,26.0,12.0,,20.0,
75,Carduus pycnocephalus,,,,,4.5,
75,Castilleja densiflora,,,,,,
75,Centaurea solstitialis,0.7,0.1,1.1,0.4,12.0,
75,Cerastium glomeratum,,,,,,
75,Clarkia purpurea,,,,0.1,,
75,Claytonia parviflora,,,,,,
75,Collinsia sparsiflora,,,,,,
75,Crassula connata,,,,,,
75,Delphinium variegatum,,,,,,
75,Dichelostemma capitatum,,,,,,
75,Epilobium brachycarpum,,2.4,,0.2,,
75,Erodium brachycarpum,0.4,0.2,0.4,1.9,,
75,Erodium cicutarium,,,,,,
75,Galium aparine,,,,,,
75,Galium murale,,,,,,
75,Geranium dissectum,,,,,,
75,Geranium molle,,,,,,
75,Gilia tricolor,0.1,,,,,
75,Holocarpha virgata,,0.6,1.2,0.1,,
75,Hypochaeris glabra,1.5,23.0,0.1,32.0,,
75,Juncus sp.,,,,,,
75,Lactuca serriola,,,,,0.3,
75,Linanthus bicolor,,,,,,
75,Lolium multiflorum,,,,,,
75,Lomatium utriculatum,,,,,,
75,Lotus wrangelianus,,,,,,
75,Lupinus bicolor,,0.7,0.1,0.1,0.6,
75,Lupinus microcarpus,,,,,,
75,Lupinus nanus,,,,,,
75,Medicago polymorpha,,,,,0.4,
75,Melilotus indica,,,,,,
75,Micropus californicus,0.1,0.1,,,,
75,Navarretia pubescens,,,,,,
75,Nemophila menziesii,,,,,,
75,Phlox gracilis,,,,,,
75,Plantago erecta,0.2,1.6,,0.2,,
